Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
259456,Lightning Charging Cable,1,14.95,2019-10-25 22:06:00,"271 River St, Dallas, TX 75001"
259457,Apple Airpods Headphones,1,150.0,2019-10-25 08:51:00,"860 Main St, Boston, MA 02215"
259458,34in Ultrawide Monitor,1,379.99,2019-10-08 09:08:00,"728 1st St, Portland, OR 97035"
259458,ThinkPad Laptop,1,999.99,2019-10-08 09:08:00,"728 1st St, Portland, OR 97035"
259459,Bose SoundSport Headphones,1,99.99,2019-10-25 10:20:00,"384 Ridge St, Boston, MA 02215"
259460,Apple Airpods Headphones,1,150.0,2019-10-11 17:51:00,"368 Maple St, Atlanta, GA 30301"
259461,Apple Airpods Headphones,1,150.0,2019-10-08 15:21:00,"495 Hickory St, Boston, MA 02215"
259462,USB-C Charging Cable,1,11.95,2019-10-18 12:48:00,"582 2nd St, Boston, MA 02215"
259463,Wired Headphones,1,11.99,2019-10-27 00:49:00,"647 8th St, Los Angeles, CA 90001"
259464,Lightning Charging Cable,1,14.95,2019-10-24 16:04:00,"478 Church St, Austin, TX 73301"
259465,Wired Headphones,1,11.99,2019-10-08 12:39:00,"953 West St, San Francisco, CA 94016"
259466,USB-C Charging Cable,1,11.95,2019-10-26 10:29:00,"454 Ridge St, New York City, NY 10001"
259467,AA Batteries (4-pack),3,3.84,2019-10-06 12:22:00,"512 1st St, Austin, TX 73301"
259468,Bose SoundSport Headphones,1,99.99,2019-10-28 14:13:00,"221 River St, Portland, OR 97035"
259469,Macbook Pro Laptop,1,1700.0,2019-10-19 19:28:00,"822 9th St, Atlanta, GA 30301"
259470,27in FHD Monitor,1,149.99,2019-10-28 13:41:00,"226 Sunset St, San Francisco, CA 94016"
259471,Google Phone,1,600.0,2019-10-12 16:43:00,"243 West St, Los Angeles, CA 90001"
259472,27in FHD Monitor,1,149.99,2019-10-25 14:46:00,"144 Ridge St, Atlanta, GA 30301"
259473,Apple Airpods Headphones,1,150.0,2019-10-24 10:43:00,"26 Chestnut St, Atlanta, GA 30301"
259474,Apple Airpods Headphones,1,150.0,2019-10-21 15:21:00,"460 14th St, Austin, TX 73301"
259475,Bose SoundSport Headphones,1,99.99,2019-10-05 11:33:00,"339 Spruce St, Los Angeles, CA 90001"
259476,Google Phone,1,600.0,2019-10-13 10:23:00,"995 Main St, San Francisco, CA 94016"
259477,LG Dryer,1,600.0,2019-10-12 09:38:00,"822 North St, San Francisco, CA 94016"
259477,AAA Batteries (4-pack),1,2.99,2019-10-12 09:38:00,"822 North St, San Francisco, CA 94016"
259478,AAA Batteries (4-pack),2,2.99,2019-10-12 19:49:00,"874 1st St, New York City, NY 10001"
259479,20in Monitor,1,109.99,2019-10-29 18:42:00,"43 Sunset St, Atlanta, GA 30301"
259480,AAA Batteries (4-pack),1,2.99,2019-10-14 23:10:00,"231 Ridge St, New York City, NY 10001"
259481,USB-C Charging Cable,1,11.95,2019-10-08 15:53:00,"205 12th St, Seattle, WA 98101"
259482,Lightning Charging Cable,1,14.95,2019-10-24 16:53:00,"280 Cherry St, New York City, NY 10001"
259483,AAA Batteries (4-pack),1,2.99,2019-10-23 22:12:00,"872 Lakeview St, San Francisco, CA 94016"
259484,AAA Batteries (4-pack),1,2.99,2019-10-03 14:40:00,"27 Cedar St, Seattle, WA 98101"
259485,27in 4K Gaming Monitor,1,389.99,2019-10-23 13:57:00,"118 6th St, Los Angeles, CA 90001"
259486,34in Ultrawide Monitor,1,379.99,2019-10-27 13:22:00,"766 Hickory St, San Francisco, CA 94016"
259487,ThinkPad Laptop,1,999.99,2019-10-09 12:35:00,"699 Lake St, San Francisco, CA 94016"
259488,USB-C Charging Cable,1,11.95,2019-10-06 13:59:00,"388 Highland St, New York City, NY 10001"
259489,Apple Airpods Headphones,1,150.0,2019-10-10 13:10:00,"778 Maple St, Atlanta, GA 30301"
259490,Macbook Pro Laptop,1,1700.0,2019-10-29 04:08:00,"721 8th St, New York City, NY 10001"
259491,Lightning Charging Cable,1,14.95,2019-10-05 07:19:00,"592 Highland St, Los Angeles, CA 90001"
259492,USB-C Charging Cable,1,11.95,2019-10-27 10:18:00,"930 Elm St, Los Angeles, CA 90001"
259493,Flatscreen TV,1,300.0,2019-10-19 06:12:00,"336 Wilson St, Boston, MA 02215"
259494,Flatscreen TV,1,300.0,2019-10-06 19:12:00,"252 Lake St, Atlanta, GA 30301"
259495,USB-C Charging Cable,1,11.95,2019-10-07 09:10:00,"275 Washington St, Boston, MA 02215"
259496,Lightning Charging Cable,1,14.95,2019-10-13 23:19:00,"325 Cherry St, San Francisco, CA 94016"
259497,Apple Airpods Headphones,1,150.0,2019-10-29 11:20:00,"264 Willow St, Austin, TX 73301"
259498,Bose SoundSport Headphones,1,99.99,2019-10-11 20:58:00,"253 8th St, Los Angeles, CA 90001"
259499,AAA Batteries (4-pack),2,2.99,2019-10-23 20:00:00,"670 West St, Los Angeles, CA 90001"
259500,Wired Headphones,1,11.99,2019-10-21 09:04:00,"221 Wilson St, Los Angeles, CA 90001"
259501,AA Batteries (4-pack),1,3.84,2019-10-16 12:17:00,"7 11th St, Dallas, TX 75001"
259502,Wired Headphones,1,11.99,2019-10-06 08:37:00,"381 Center St, Dallas, TX 75001"
259503,Lightning Charging Cable,1,14.95,2019-10-23 15:07:00,"130 Highland St, San Francisco, CA 94016"
259504,AA Batteries (4-pack),1,3.84,2019-10-22 23:14:00,"178 Washington St, Dallas, TX 75001"
259505,Apple Airpods Headphones,1,150.0,2019-10-24 22:21:00,"375 River St, Los Angeles, CA 90001"
259506,Lightning Charging Cable,1,14.95,2019-10-24 01:52:00,"114 Dogwood St, Boston, MA 02215"
259507,AAA Batteries (4-pack),1,2.99,2019-10-23 06:32:00,"359 Lincoln St, Boston, MA 02215"
259508,USB-C Charging Cable,1,11.95,2019-10-28 08:58:00,"63 South St, San Francisco, CA 94016"
259509,AAA Batteries (4-pack),2,2.99,2019-10-16 14:48:00,"68 Chestnut St, New York City, NY 10001"
259510,AA Batteries (4-pack),4,3.84,2019-10-14 11:54:00,"817 Maple St, San Francisco, CA 94016"
259511,AAA Batteries (4-pack),2,2.99,2019-10-03 13:05:00,"237 Adams St, Los Angeles, CA 90001"
259512,Wired Headphones,1,11.99,2019-10-31 15:38:00,"758 11th St, New York City, NY 10001"
259513,Lightning Charging Cable,1,14.95,2019-10-05 17:17:00,"499 7th St, Boston, MA 02215"
259514,Lightning Charging Cable,1,14.95,2019-10-02 21:05:00,"211 West St, San Francisco, CA 94016"
259515,Flatscreen TV,1,300.0,2019-10-12 10:35:00,"279 Madison St, Austin, TX 73301"
259516,USB-C Charging Cable,1,11.95,2019-10-19 08:13:00,"169 Maple St, Atlanta, GA 30301"
259517,Apple Airpods Headphones,1,150.0,2019-10-01 20:35:00,"92 West St, San Francisco, CA 94016"
259518,34in Ultrawide Monitor,1,379.99,2019-10-25 14:09:00,"662 West St, San Francisco, CA 94016"
259519,Google Phone,1,600.0,2019-10-14 19:02:00,"448 11th St, Los Angeles, CA 90001"
259520,AA Batteries (4-pack),1,3.84,2019-10-09 20:07:00,"427 Washington St, San Francisco, CA 94016"
259521,Wired Headphones,1,11.99,2019-10-03 11:40:00,"24 Wilson St, Atlanta, GA 30301"
259522,Lightning Charging Cable,1,14.95,2019-10-27 06:57:00,"653 5th St, New York City, NY 10001"
259523,27in FHD Monitor,1,149.99,2019-10-11 05:09:00,"697 Chestnut St, New York City, NY 10001"
259524,34in Ultrawide Monitor,1,379.99,2019-10-12 21:04:00,"384 Chestnut St, San Francisco, CA 94016"
259525,Lightning Charging Cable,1,14.95,2019-10-07 19:46:00,"270 Main St, Los Angeles, CA 90001"
259526,Lightning Charging Cable,1,14.95,2019-10-07 13:14:00,"836 Jackson St, Boston, MA 02215"
259527,Apple Airpods Headphones,1,150.0,2019-10-18 22:10:00,"293 Hickory St, Austin, TX 73301"
259528,27in FHD Monitor,1,149.99,2019-10-22 22:48:00,"936 Sunset St, Seattle, WA 98101"
259529,iPhone,1,700.0,2019-10-14 14:41:00,"84 Washington St, San Francisco, CA 94016"
259529,Apple Airpods Headphones,1,150.0,2019-10-14 14:41:00,"84 Washington St, San Francisco, CA 94016"
259529,Wired Headphones,1,11.99,2019-10-14 14:41:00,"84 Washington St, San Francisco, CA 94016"
259530,AA Batteries (4-pack),1,3.84,2019-10-31 11:45:00,"521 Maple St, Los Angeles, CA 90001"
259531,Lightning Charging Cable,1,14.95,2019-10-27 14:18:00,"23 13th St, Boston, MA 02215"
259532,Apple Airpods Headphones,1,150.0,2019-10-28 11:09:00,"895 Lincoln St, Boston, MA 02215"
259533,AA Batteries (4-pack),3,3.84,2019-10-19 17:38:00,"730 Lakeview St, New York City, NY 10001"
259534,Wired Headphones,1,11.99,2019-10-22 19:23:00,"714 River St, San Francisco, CA 94016"
259535,Wired Headphones,1,11.99,2019-10-09 16:11:00,"812 11th St, Dallas, TX 75001"
259536,Lightning Charging Cable,1,14.95,2019-10-05 00:33:00,"568 14th St, Atlanta, GA 30301"
259537,AAA Batteries (4-pack),2,2.99,2019-10-02 16:01:00,"387 12th St, San Francisco, CA 94016"
259537,USB-C Charging Cable,1,11.95,2019-10-02 16:01:00,"387 12th St, San Francisco, CA 94016"
259538,Lightning Charging Cable,1,14.95,2019-10-27 16:42:00,"600 Hill St, Atlanta, GA 30301"
259539,AAA Batteries (4-pack),1,2.99,2019-10-27 12:48:00,"444 Lakeview St, Portland, OR 97035"
259540,AAA Batteries (4-pack),4,2.99,2019-10-19 07:27:00,"545 7th St, New York City, NY 10001"
259541,Bose SoundSport Headphones,1,99.99,2019-10-22 15:51:00,"563 12th St, Dallas, TX 75001"
259542,AAA Batteries (4-pack),2,2.99,2019-10-22 00:11:00,"227 Lake St, Boston, MA 02215"
259543,AAA Batteries (4-pack),1,2.99,2019-10-06 14:00:00,"668 Johnson St, San Francisco, CA 94016"
259544,Wired Headphones,1,11.99,2019-10-28 10:26:00,"238 Ridge St, New York City, NY 10001"
259545,Wired Headphones,1,11.99,2019-10-04 11:41:00,"234 Sunset St, Austin, TX 73301"
259546,AA Batteries (4-pack),2,3.84,2019-10-22 18:05:00,"113 Spruce St, Seattle, WA 98101"
259547,AAA Batteries (4-pack),1,2.99,2019-10-12 14:17:00,"908 Hickory St, Atlanta, GA 30301"
259548,27in 4K Gaming Monitor,1,389.99,2019-10-30 16:01:00,"941 1st St, Dallas, TX 75001"
259549,Wired Headphones,1,11.99,2019-10-22 07:43:00,"479 Spruce St, New York City, NY 10001"
259550,USB-C Charging Cable,2,11.95,2019-10-24 16:14:00,"359 6th St, Dallas, TX 75001"
259551,20in Monitor,1,109.99,2019-10-29 19:50:00,"836 North St, Boston, MA 02215"
259552,AAA Batteries (4-pack),1,2.99,2019-10-12 09:05:00,"663 Spruce St, Los Angeles, CA 90001"
259553,Google Phone,1,600.0,2019-10-04 13:30:00,"149 Cedar St, Portland, OR 97035"
259554,Apple Airpods Headphones,1,150.0,2019-10-07 15:22:00,"751 Hill St, Los Angeles, CA 90001"
259554,USB-C Charging Cable,1,11.95,2019-10-07 15:22:00,"751 Hill St, Los Angeles, CA 90001"
259555,Lightning Charging Cable,1,14.95,2019-10-05 13:02:00,"928 Park St, Los Angeles, CA 90001"
259556,AAA Batteries (4-pack),1,2.99,2019-10-08 14:45:00,"946 South St, Los Angeles, CA 90001"
259557,iPhone,1,700.0,2019-10-12 09:56:00,"605 13th St, Boston, MA 02215"
259558,AA Batteries (4-pack),1,3.84,2019-10-26 20:35:00,"469 Lincoln St, New York City, NY 10001"
259559,USB-C Charging Cable,1,11.95,2019-10-16 01:41:00,"589 Dogwood St, San Francisco, CA 94016"
259560,Wired Headphones,1,11.99,2019-10-25 12:29:00,"669 5th St, Los Angeles, CA 90001"
259561,AAA Batteries (4-pack),1,2.99,2019-10-27 20:38:00,"65 Jefferson St, Portland, OR 97035"
259562,34in Ultrawide Monitor,1,379.99,2019-10-05 20:03:00,"85 8th St, Boston, MA 02215"
259563,AA Batteries (4-pack),1,3.84,2019-10-17 20:23:00,"454 Highland St, New York City, NY 10001"
259564,AAA Batteries (4-pack),1,2.99,2019-10-24 11:47:00,"55 Cherry St, San Francisco, CA 94016"
259565,AAA Batteries (4-pack),2,2.99,2019-10-21 09:25:00,"358 8th St, Seattle, WA 98101"
259566,Macbook Pro Laptop,1,1700.0,2019-10-20 23:46:00,"989 Main St, Los Angeles, CA 90001"
259567,Lightning Charging Cable,1,14.95,2019-10-21 15:21:00,"667 Forest St, Los Angeles, CA 90001"
259568,USB-C Charging Cable,2,11.95,2019-10-31 02:08:00,"312 Highland St, New York City, NY 10001"
259569,Lightning Charging Cable,2,14.95,2019-10-21 10:38:00,"50 7th St, New York City, NY 10001"
259570,27in 4K Gaming Monitor,1,389.99,2019-10-31 18:05:00,"854 Adams St, San Francisco, CA 94016"
259571,Apple Airpods Headphones,1,150.0,2019-10-14 00:57:00,"844 14th St, Dallas, TX 75001"
259572,Wired Headphones,2,11.99,2019-10-26 10:53:00,"668 Church St, San Francisco, CA 94016"
259573,USB-C Charging Cable,1,11.95,2019-10-23 18:59:00,"606 2nd St, Atlanta, GA 30301"
259574,Apple Airpods Headphones,1,150.0,2019-10-06 21:27:00,"310 1st St, New York City, NY 10001"
259575,AAA Batteries (4-pack),3,2.99,2019-10-01 05:32:00,"434 Center St, Seattle, WA 98101"
259576,Apple Airpods Headphones,1,150.0,2019-10-01 09:41:00,"682 Hickory St, Los Angeles, CA 90001"
259577,Wired Headphones,1,11.99,2019-10-05 21:57:00,"437 Jefferson St, Los Angeles, CA 90001"
259578,Vareebadd Phone,1,400.0,2019-10-29 00:32:00,"858 Willow St, San Francisco, CA 94016"
259579,Apple Airpods Headphones,1,150.0,2019-10-09 19:26:00,"588 6th St, Portland, OR 97035"
259580,iPhone,1,700.0,2019-10-28 14:22:00,"885 Willow St, Dallas, TX 75001"
259581,Bose SoundSport Headphones,1,99.99,2019-10-27 18:41:00,"227 Lincoln St, Dallas, TX 75001"
259582,ThinkPad Laptop,1,999.99,2019-10-04 14:43:00,"124 14th St, Dallas, TX 75001"
259583,Bose SoundSport Headphones,1,99.99,2019-10-20 17:44:00,"686 Johnson St, Atlanta, GA 30301"
259584,iPhone,1,700.0,2019-10-20 21:05:00,"311 Maple St, Seattle, WA 98101"
259584,Lightning Charging Cable,1,14.95,2019-10-20 21:05:00,"311 Maple St, Seattle, WA 98101"
259585,AAA Batteries (4-pack),1,2.99,2019-10-16 19:00:00,"751 Pine St, Seattle, WA 98101"
259586,USB-C Charging Cable,1,11.95,2019-10-27 11:18:00,"133 12th St, San Francisco, CA 94016"
259587,Lightning Charging Cable,1,14.95,2019-10-11 11:25:00,"117 Jackson St, San Francisco, CA 94016"
259588,USB-C Charging Cable,1,11.95,2019-10-14 12:03:00,"554 Main St, Atlanta, GA 30301"
259589,27in 4K Gaming Monitor,1,389.99,2019-10-30 08:59:00,"793 Park St, San Francisco, CA 94016"
259590,AA Batteries (4-pack),1,3.84,2019-10-02 12:31:00,"792 Wilson St, San Francisco, CA 94016"
259591,AAA Batteries (4-pack),1,2.99,2019-10-08 15:55:00,"999 7th St, Boston, MA 02215"
259592,Google Phone,1,600.0,2019-10-12 10:02:00,"948 9th St, Boston, MA 02215"
259593,iPhone,1,700.0,2019-10-31 10:17:00,"61 6th St, Dallas, TX 75001"
259594,AAA Batteries (4-pack),5,2.99,2019-10-18 10:06:00,"165 Lincoln St, Los Angeles, CA 90001"
259595,Bose SoundSport Headphones,1,99.99,2019-10-22 12:22:00,"735 Ridge St, San Francisco, CA 94016"
259596,Wired Headphones,1,11.99,2019-10-03 09:48:00,"648 Elm St, Portland, OR 97035"
259597,Lightning Charging Cable,1,14.95,2019-10-22 12:26:00,"600 Spruce St, Dallas, TX 75001"
259598,Lightning Charging Cable,1,14.95,2019-10-22 21:14:00,"373 14th St, Los Angeles, CA 90001"
259599,AA Batteries (4-pack),2,3.84,2019-10-02 03:48:00,"435 Cedar St, Seattle, WA 98101"
259600,Lightning Charging Cable,1,14.95,2019-10-14 09:12:00,"530 Chestnut St, San Francisco, CA 94016"
259601,Lightning Charging Cable,1,14.95,2019-10-08 01:45:00,"112 Ridge St, Atlanta, GA 30301"
259602,AAA Batteries (4-pack),2,2.99,2019-10-09 03:13:00,"594 Lincoln St, Los Angeles, CA 90001"
259603,AA Batteries (4-pack),1,3.84,2019-10-07 20:39:00,"437 Church St, Dallas, TX 75001"
259604,Apple Airpods Headphones,1,150.0,2019-10-04 21:57:00,"62 Hill St, Los Angeles, CA 90001"
259605,Bose SoundSport Headphones,1,99.99,2019-10-11 16:44:00,"746 6th St, Austin, TX 73301"
259606,USB-C Charging Cable,1,11.95,2019-10-08 16:53:00,"263 Meadow St, Seattle, WA 98101"
259607,iPhone,1,700.0,2019-10-12 12:01:00,"358 Center St, Portland, OR 97035"
259607,Lightning Charging Cable,1,14.95,2019-10-12 12:01:00,"358 Center St, Portland, OR 97035"
259608,27in 4K Gaming Monitor,1,389.99,2019-10-01 08:55:00,"447 Ridge St, Austin, TX 73301"
