Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236721,Apple Airpods Headphones,1,150.0,2019-08-02 12:24:00,"198 Highland St, Seattle, WA 98101"
236722,AAA Batteries (4-pack),2,2.99,2019-08-07 12:42:00,"241 6th St, San Francisco, CA 94016"
236723,Apple Airpods Headphones,1,150.0,2019-08-01 18:56:00,"654 Pine St, New York City, NY 10001"
236724,Apple Airpods Headphones,1,150.0,2019-08-21 01:08:00,"238 Hickory St, San Francisco, CA 94016"
236725,AAA Batteries (4-pack),3,2.99,2019-08-24 20:15:00,"590 Lakeview St, San Francisco, CA 94016"
236726,AA Batteries (4-pack),1,3.84,2019-08-29 09:25:00,"434 Church St, Boston, MA 02215"
236727,USB-C Charging Cable,1,11.95,2019-08-19 08:10:00,"557 North St, New York City, NY 10001"
236728,ThinkPad Laptop,1,999.99,2019-08-10 11:21:00,"526 North St, Portland, ME 04101"
236729,iPhone,1,700.0,2019-08-09 09:28:00,"635 Lake St, San Francisco, CA 94016"
236729,Apple Airpods Headphones,1,150.0,2019-08-09 09:28:00,"635 Lake St, San Francisco, CA 94016"
236730,Google Phone,1,600.0,2019-08-02 10:17:00,"445 Lincoln St, New York City, NY 10001"
236730,Wired Headphones,1,11.99,2019-08-02 10:17:00,"445 Lincoln St, New York City, NY 10001"
236731,AAA Batteries (4-pack),1,2.99,2019-08-29 12:40:00,"62 Center St, San Francisco, CA 94016"
236732,Flatscreen TV,1,300.0,2019-08-09 13:35:00,"328 North St, Dallas, TX 75001"
236733,Apple Airpods Headphones,1,150.0,2019-08-08 10:21:00,"467 Hill St, Dallas, TX 75001"
236734,AA Batteries (4-pack),2,3.84,2019-08-14 16:52:00,"405 Chestnut St, Dallas, TX 75001"
236735,Apple Airpods Headphones,1,150.0,2019-08-18 22:08:00,"599 North St, Boston, MA 02215"
236736,Wired Headphones,1,11.99,2019-08-03 17:36:00,"754 Chestnut St, Los Angeles, CA 90001"
236737,AA Batteries (4-pack),1,3.84,2019-08-24 08:51:00,"908 Park St, San Francisco, CA 94016"
236738,Flatscreen TV,1,300.0,2019-08-30 15:07:00,"672 7th St, New York City, NY 10001"
236739,USB-C Charging Cable,1,11.95,2019-08-31 12:46:00,"949 Church St, Boston, MA 02215"
236740,USB-C Charging Cable,1,11.95,2019-08-12 07:30:00,"950 13th St, San Francisco, CA 94016"
236741,USB-C Charging Cable,1,11.95,2019-08-08 12:39:00,"26 Washington St, Boston, MA 02215"
236742,Macbook Pro Laptop,1,1700.0,2019-08-11 01:47:00,"701 1st St, San Francisco, CA 94016"
236743,Lightning Charging Cable,1,14.95,2019-08-27 12:55:00,"826 Forest St, Los Angeles, CA 90001"
236744,AAA Batteries (4-pack),1,2.99,2019-08-09 20:21:00,"11 Wilson St, Atlanta, GA 30301"
236745,AAA Batteries (4-pack),1,2.99,2019-08-17 21:01:00,"850 Ridge St, San Francisco, CA 94016"
236746,AAA Batteries (4-pack),2,2.99,2019-08-13 09:52:00,"585 Spruce St, Los Angeles, CA 90001"
236747,AAA Batteries (4-pack),1,2.99,2019-08-02 15:19:00,"255 Cherry St, New York City, NY 10001"
236748,Bose SoundSport Headphones,1,99.99,2019-08-19 16:40:00,"977 13th St, New York City, NY 10001"
236749,AAA Batteries (4-pack),1,2.99,2019-08-30 20:13:00,"498 Johnson St, Austin, TX 73301"
236750,Flatscreen TV,1,300.0,2019-08-25 08:37:00,"806 Ridge St, Boston, MA 02215"
236751,27in 4K Gaming Monitor,1,389.99,2019-08-03 09:18:00,"534 Washington St, Portland, ME 04101"
236752,27in 4K Gaming Monitor,1,389.99,2019-08-27 21:41:00,"765 Lakeview St, Austin, TX 73301"
236753,Lightning Charging Cable,1,14.95,2019-08-18 19:28:00,"501 Lakeview St, New York City, NY 10001"
236754,Lightning Charging Cable,1,14.95,2019-08-13 10:29:00,"872 Ridge St, Seattle, WA 98101"
236755,Wired Headphones,1,11.99,2019-08-19 13:59:00,"902 2nd St, Dallas, TX 75001"
236756,AA Batteries (4-pack),1,3.84,2019-08-31 18:36:00,"444 West St, Boston, MA 02215"
236757,USB-C Charging Cable,1,11.95,2019-08-07 19:28:00,"969 Spruce St, Seattle, WA 98101"
236758,Flatscreen TV,1,300.0,2019-08-18 13:55:00,"155 Hickory St, Los Angeles, CA 90001"
236759,Bose SoundSport Headphones,1,99.99,2019-08-27 12:09:00,"848 5th St, New York City, NY 10001"
236760,AA Batteries (4-pack),1,3.84,2019-08-29 17:02:00,"35 Spruce St, Boston, MA 02215"
236761,27in FHD Monitor,1,149.99,2019-08-19 21:43:00,"148 Chestnut St, San Francisco, CA 94016"
236762,AAA Batteries (4-pack),1,2.99,2019-08-16 14:25:00,"632 Cherry St, San Francisco, CA 94016"
236763,Apple Airpods Headphones,1,150.0,2019-08-06 10:23:00,"288 Lake St, Seattle, WA 98101"
236764,Bose SoundSport Headphones,1,99.99,2019-08-22 15:48:00,"663 Elm St, Boston, MA 02215"
236765,Wired Headphones,1,11.99,2019-08-24 10:48:00,"731 10th St, San Francisco, CA 94016"
236766,Wired Headphones,1,11.99,2019-08-19 17:13:00,"287 Highland St, Seattle, WA 98101"
236767,iPhone,1,700.0,2019-08-09 13:51:00,"41 Adams St, Dallas, TX 75001"
236768,AA Batteries (4-pack),2,3.84,2019-08-27 10:21:00,"352 1st St, Portland, OR 97035"
236769,AA Batteries (4-pack),1,3.84,2019-08-25 13:18:00,"270 Cherry St, Dallas, TX 75001"
236770,Wired Headphones,1,11.99,2019-08-13 08:46:00,"796 Park St, San Francisco, CA 94016"
236771,Google Phone,1,600.0,2019-08-07 18:04:00,"942 Elm St, Los Angeles, CA 90001"
236772,Apple Airpods Headphones,1,150.0,2019-08-18 05:31:00,"61 Park St, Portland, OR 97035"
236773,Apple Airpods Headphones,1,150.0,2019-08-20 20:16:00,"742 Forest St, Austin, TX 73301"
236774,AAA Batteries (4-pack),2,2.99,2019-08-13 15:57:00,"634 Pine St, Austin, TX 73301"
236775,AAA Batteries (4-pack),2,2.99,2019-08-06 08:25:00,"3 Dogwood St, New York City, NY 10001"
236776,Bose SoundSport Headphones,1,99.99,2019-08-25 02:53:00,"729 Washington St, New York City, NY 10001"
236777,Lightning Charging Cable,1,14.95,2019-08-29 13:25:00,"61 Park St, New York City, NY 10001"
236778,Wired Headphones,1,11.99,2019-08-29 22:52:00,"625 Forest St, Dallas, TX 75001"
236779,27in FHD Monitor,1,149.99,2019-08-29 09:31:00,"546 9th St, San Francisco, CA 94016"
236780,Lightning Charging Cable,1,14.95,2019-08-18 18:50:00,"890 2nd St, Seattle, WA 98101"
236781,27in 4K Gaming Monitor,1,389.99,2019-08-19 06:52:00,"707 Wilson St, Atlanta, GA 30301"
236782,USB-C Charging Cable,1,11.95,2019-08-15 16:45:00,"366 Washington St, Boston, MA 02215"
236783,AA Batteries (4-pack),2,3.84,2019-08-04 10:06:00,"350 Dogwood St, Boston, MA 02215"
236784,AAA Batteries (4-pack),1,2.99,2019-08-29 13:17:00,"501 Maple St, Boston, MA 02215"
236785,Apple Airpods Headphones,1,150.0,2019-08-22 19:17:00,"645 North St, Dallas, TX 75001"
236786,Lightning Charging Cable,1,14.95,2019-08-06 08:41:00,"307 10th St, San Francisco, CA 94016"
236787,AAA Batteries (4-pack),1,2.99,2019-08-27 14:06:00,"195 Wilson St, Boston, MA 02215"
236788,iPhone,1,700.0,2019-08-21 12:09:00,"598 13th St, Los Angeles, CA 90001"
236789,Lightning Charging Cable,1,14.95,2019-08-21 12:07:00,"377 South St, San Francisco, CA 94016"
236790,20in Monitor,2,109.99,2019-08-21 21:28:00,"212 Hill St, San Francisco, CA 94016"
236791,27in FHD Monitor,1,149.99,2019-08-06 17:53:00,"26 Jefferson St, Atlanta, GA 30301"
236792,Wired Headphones,1,11.99,2019-08-22 14:38:00,"326 Johnson St, New York City, NY 10001"
236793,USB-C Charging Cable,1,11.95,2019-08-12 12:01:00,"961 South St, Los Angeles, CA 90001"
236794,Wired Headphones,1,11.99,2019-08-05 17:14:00,"588 Pine St, Dallas, TX 75001"
236795,AA Batteries (4-pack),4,3.84,2019-08-13 18:02:00,"235 South St, Austin, TX 73301"
236796,Wired Headphones,1,11.99,2019-08-15 16:14:00,"623 South St, Atlanta, GA 30301"
236797,Google Phone,1,600.0,2019-08-16 18:45:00,"835 12th St, Los Angeles, CA 90001"
236798,Lightning Charging Cable,2,14.95,2019-08-19 08:59:00,"614 7th St, Los Angeles, CA 90001"
236799,Google Phone,1,600.0,2019-08-01 12:38:00,"309 2nd St, San Francisco, CA 94016"
236799,Wired Headphones,1,11.99,2019-08-01 12:38:00,"309 2nd St, San Francisco, CA 94016"
236800,Lightning Charging Cable,1,14.95,2019-08-21 15:02:00,"389 Highland St, Boston, MA 02215"
236801,USB-C Charging Cable,1,11.95,2019-08-24 00:22:00,"43 Jackson St, Dallas, TX 75001"
236802,27in 4K Gaming Monitor,1,389.99,2019-08-01 18:43:00,"668 9th St, Los Angeles, CA 90001"
236803,AA Batteries (4-pack),4,3.84,2019-08-25 12:36:00,"124 Forest St, San Francisco, CA 94016"
236804,ThinkPad Laptop,1,999.99,2019-08-06 23:10:00,"933 Center St, Los Angeles, CA 90001"
236805,USB-C Charging Cable,1,11.95,2019-08-23 16:27:00,"445 10th St, New York City, NY 10001"
236806,USB-C Charging Cable,1,11.95,2019-08-06 02:22:00,"828 Madison St, Boston, MA 02215"
236807,USB-C Charging Cable,1,11.95,2019-08-27 20:49:00,"962 Highland St, Seattle, WA 98101"
236808,AA Batteries (4-pack),1,3.84,2019-08-24 08:04:00,"782 12th St, New York City, NY 10001"
236809,Google Phone,1,600.0,2019-08-01 20:53:00,"444 South St, Seattle, WA 98101"
236810,Lightning Charging Cable,1,14.95,2019-08-23 07:47:00,"318 10th St, San Francisco, CA 94016"
236811,Wired Headphones,1,11.99,2019-08-04 16:44:00,"352 Cherry St, San Francisco, CA 94016"
236812,Wired Headphones,1,11.99,2019-08-25 19:48:00,"970 2nd St, Los Angeles, CA 90001"
236813,Lightning Charging Cable,1,14.95,2019-08-04 15:29:00,"170 West St, Los Angeles, CA 90001"
236814,AAA Batteries (4-pack),2,2.99,2019-08-14 19:24:00,"510 South St, San Francisco, CA 94016"
236815,27in FHD Monitor,1,149.99,2019-08-28 17:55:00,"378 Adams St, Portland, ME 04101"
236816,USB-C Charging Cable,1,11.95,2019-08-13 20:45:00,"179 Jackson St, New York City, NY 10001"
236817,Wired Headphones,1,11.99,2019-08-04 17:09:00,"21 Lake St, Boston, MA 02215"
236818,Lightning Charging Cable,1,14.95,2019-08-24 09:20:00,"462 Madison St, Dallas, TX 75001"
236819,Apple Airpods Headphones,1,150.0,2019-08-15 15:37:00,"672 1st St, San Francisco, CA 94016"
236820,Lightning Charging Cable,1,14.95,2019-08-04 23:25:00,"531 10th St, San Francisco, CA 94016"
236821,AA Batteries (4-pack),2,3.84,2019-08-07 11:48:00,"590 11th St, Seattle, WA 98101"
236822,27in 4K Gaming Monitor,1,389.99,2019-08-25 10:07:00,"184 Johnson St, San Francisco, CA 94016"
236823,AAA Batteries (4-pack),1,2.99,2019-08-22 06:22:00,"861 Hickory St, Los Angeles, CA 90001"
236824,Wired Headphones,1,11.99,2019-08-24 06:24:00,"323 11th St, New York City, NY 10001"
236825,USB-C Charging Cable,1,11.95,2019-08-01 12:51:00,"988 West St, Los Angeles, CA 90001"
236826,20in Monitor,1,109.99,2019-08-06 12:19:00,"636 9th St, Seattle, WA 98101"
236827,Lightning Charging Cable,1,14.95,2019-08-30 21:25:00,"9 Center St, Atlanta, GA 30301"
236828,Apple Airpods Headphones,1,150.0,2019-08-11 23:19:00,"515 13th St, San Francisco, CA 94016"
236829,Vareebadd Phone,1,400.0,2019-08-16 08:51:00,"27 2nd St, Los Angeles, CA 90001"
236829,USB-C Charging Cable,1,11.95,2019-08-16 08:51:00,"27 2nd St, Los Angeles, CA 90001"
236830,Apple Airpods Headphones,1,150.0,2019-08-10 23:40:00,"581 6th St, Dallas, TX 75001"
236831,Wired Headphones,1,11.99,2019-08-24 02:47:00,"115 Lake St, Atlanta, GA 30301"
236832,Apple Airpods Headphones,1,150.0,2019-08-09 21:14:00,"479 Adams St, Seattle, WA 98101"
236833,Wired Headphones,1,11.99,2019-08-06 09:39:00,"848 7th St, New York City, NY 10001"
236834,Bose SoundSport Headphones,1,99.99,2019-08-10 00:11:00,"4 Willow St, Los Angeles, CA 90001"
236835,Flatscreen TV,1,300.0,2019-08-29 10:55:00,"276 Chestnut St, San Francisco, CA 94016"
236836,Lightning Charging Cable,1,14.95,2019-08-21 20:51:00,"304 Maple St, San Francisco, CA 94016"
236837,Wired Headphones,1,11.99,2019-08-16 00:31:00,"693 Forest St, San Francisco, CA 94016"
236838,AAA Batteries (4-pack),1,2.99,2019-08-28 20:16:00,"899 South St, Los Angeles, CA 90001"
236839,AA Batteries (4-pack),1,3.84,2019-08-06 09:35:00,"18 Sunset St, Los Angeles, CA 90001"
236840,Apple Airpods Headphones,1,150.0,2019-08-28 10:21:00,"580 Wilson St, Dallas, TX 75001"
236841,20in Monitor,1,109.99,2019-08-30 13:29:00,"307 Jefferson St, Los Angeles, CA 90001"
236842,USB-C Charging Cable,1,11.95,2019-08-06 19:10:00,"659 Madison St, Portland, OR 97035"
236843,AAA Batteries (4-pack),1,2.99,2019-08-25 12:33:00,"821 Lakeview St, New York City, NY 10001"
236844,27in FHD Monitor,1,149.99,2019-08-10 17:48:00,"297 6th St, Los Angeles, CA 90001"
236845,27in 4K Gaming Monitor,1,389.99,2019-08-18 18:14:00,"327 Jackson St, Seattle, WA 98101"
236846,AA Batteries (4-pack),1,3.84,2019-08-05 10:13:00,"440 6th St, Los Angeles, CA 90001"
236847,AA Batteries (4-pack),3,3.84,2019-08-29 09:32:00,"490 Maple St, Portland, OR 97035"
236848,Wired Headphones,1,11.99,2019-08-27 18:13:00,"56 5th St, New York City, NY 10001"
236849,Apple Airpods Headphones,1,150.0,2019-08-04 18:13:00,"775 4th St, San Francisco, CA 94016"
236850,Google Phone,1,600.0,2019-08-31 00:09:00,"543 Ridge St, New York City, NY 10001"
236851,27in 4K Gaming Monitor,1,389.99,2019-08-29 00:08:00,"192 13th St, New York City, NY 10001"
236852,Wired Headphones,1,11.99,2019-08-20 10:06:00,"235 Cherry St, Portland, OR 97035"
236853,Flatscreen TV,1,300.0,2019-08-22 00:29:00,"68 11th St, Dallas, TX 75001"
236854,USB-C Charging Cable,1,11.95,2019-08-14 05:56:00,"753 Adams St, San Francisco, CA 94016"
236855,Bose SoundSport Headphones,1,99.99,2019-08-28 12:15:00,"360 River St, Seattle, WA 98101"
236856,AA Batteries (4-pack),3,3.84,2019-08-09 13:11:00,"661 Center St, Seattle, WA 98101"
236857,Wired Headphones,1,11.99,2019-08-31 16:16:00,"363 6th St, Atlanta, GA 30301"
236858,Lightning Charging Cable,1,14.95,2019-08-01 20:34:00,"35 Jefferson St, San Francisco, CA 94016"
236859,34in Ultrawide Monitor,1,379.99,2019-08-22 10:16:00,"833 Jefferson St, Boston, MA 02215"
236860,USB-C Charging Cable,1,11.95,2019-08-01 19:22:00,"311 Cherry St, San Francisco, CA 94016"
236861,Wired Headphones,2,11.99,2019-08-04 18:46:00,"990 Washington St, Atlanta, GA 30301"
236862,27in FHD Monitor,1,149.99,2019-08-26 13:51:00,"173 South St, San Francisco, CA 94016"
236863,Wired Headphones,1,11.99,2019-08-02 21:40:00,"674 Walnut St, New York City, NY 10001"
236864,Apple Airpods Headphones,1,150.0,2019-08-23 12:01:00,"166 Park St, Portland, OR 97035"
236865,USB-C Charging Cable,1,11.95,2019-08-09 08:42:00,"874 Main St, Austin, TX 73301"
236866,AA Batteries (4-pack),1,3.84,2019-08-19 19:17:00,"583 Spruce St, Portland, ME 04101"
236867,USB-C Charging Cable,1,11.95,2019-08-08 15:20:00,"948 Highland St, Los Angeles, CA 90001"
236868,Wired Headphones,1,11.99,2019-08-29 23:19:00,"363 2nd St, Boston, MA 02215"
236869,Bose SoundSport Headphones,1,99.99,2019-08-30 19:58:00,"436 Main St, Portland, OR 97035"
236870,Google Phone,1,600.0,2019-08-09 20:04:00,"384 5th St, New York City, NY 10001"
236871,Wired Headphones,1,11.99,2019-08-26 17:10:00,"478 9th St, San Francisco, CA 94016"
236872,Wired Headphones,1,11.99,2019-08-02 22:59:00,"39 Johnson St, San Francisco, CA 94016"
236873,Lightning Charging Cable,1,14.95,2019-08-26 11:24:00,"610 Chestnut St, San Francisco, CA 94016"
236874,34in Ultrawide Monitor,1,379.99,2019-08-10 01:57:00,"800 4th St, Los Angeles, CA 90001"
236875,USB-C Charging Cable,1,11.95,2019-08-13 09:22:00,"342 11th St, New York City, NY 10001"
236876,Google Phone,1,600.0,2019-08-14 20:52:00,"646 14th St, Boston, MA 02215"
236877,Apple Airpods Headphones,1,150.0,2019-08-27 21:23:00,"133 Ridge St, Atlanta, GA 30301"
236878,ThinkPad Laptop,1,999.99,2019-08-08 07:41:00,"35 Lincoln St, New York City, NY 10001"
236879,AA Batteries (4-pack),2,3.84,2019-08-14 21:01:00,"284 West St, San Francisco, CA 94016"
236880,34in Ultrawide Monitor,1,379.99,2019-08-10 14:46:00,"631 Highland St, Atlanta, GA 30301"
236881,AAA Batteries (4-pack),1,2.99,2019-08-05 22:54:00,"342 Lake St, New York City, NY 10001"
236882,Macbook Pro Laptop,1,1700.0,2019-08-09 14:05:00,"109 9th St, New York City, NY 10001"
236883,Apple Airpods Headphones,1,150.0,2019-08-27 19:45:00,"589 2nd St, Atlanta, GA 30301"
236884,AAA Batteries (4-pack),1,2.99,2019-08-13 05:10:00,"424 Meadow St, Portland, OR 97035"
236885,27in 4K Gaming Monitor,1,389.99,2019-08-15 12:10:00,"835 Cedar St, Portland, OR 97035"
236885,USB-C Charging Cable,1,11.95,2019-08-15 12:10:00,"835 Cedar St, Portland, OR 97035"
236886,Bose SoundSport Headphones,1,99.99,2019-08-21 22:23:00,"310 Hill St, Los Angeles, CA 90001"
236887,27in 4K Gaming Monitor,1,389.99,2019-08-31 10:20:00,"974 5th St, Los Angeles, CA 90001"
236888,Macbook Pro Laptop,1,1700.0,2019-08-01 16:57:00,"887 Meadow St, New York City, NY 10001"
236889,27in FHD Monitor,1,149.99,2019-08-21 21:06:00,"429 Sunset St, San Francisco, CA 94016"
236890,Lightning Charging Cable,1,14.95,2019-08-11 00:35:00,"475 Lincoln St, Seattle, WA 98101"
236891,Flatscreen TV,1,300.0,2019-08-07 13:41:00,"385 4th St, Portland, ME 04101"
236892,Lightning Charging Cable,1,14.95,2019-08-08 15:35:00,"651 Madison St, Atlanta, GA 30301"
236893,ThinkPad Laptop,1,999.99,2019-08-07 19:37:00,"942 Madison St, San Francisco, CA 94016"
236894,USB-C Charging Cable,1,11.95,2019-08-03 21:55:00,"386 River St, Atlanta, GA 30301"
236895,USB-C Charging Cable,1,11.95,2019-08-01 20:37:00,"243 Cedar St, Los Angeles, CA 90001"
236896,AA Batteries (4-pack),1,3.84,2019-08-14 22:41:00,"959 Madison St, Dallas, TX 75001"
236897,AA Batteries (4-pack),1,3.84,2019-08-31 15:13:00,"663 Dogwood St, Austin, TX 73301"
236898,Lightning Charging Cable,1,14.95,2019-08-11 23:36:00,"236 River St, San Francisco, CA 94016"
236899,Apple Airpods Headphones,1,150.0,2019-08-21 14:31:00,"954 Pine St, San Francisco, CA 94016"
236900,Bose SoundSport Headphones,1,99.99,2019-08-26 18:50:00,"405 Ridge St, Portland, ME 04101"
236901,USB-C Charging Cable,1,11.95,2019-08-01 18:11:00,"635 9th St, Seattle, WA 98101"
236902,AA Batteries (4-pack),1,3.84,2019-08-02 09:24:00,"799 North St, San Francisco, CA 94016"
236903,AA Batteries (4-pack),2,3.84,2019-08-27 01:31:00,"410 9th St, San Francisco, CA 94016"
236904,Apple Airpods Headphones,1,150.0,2019-08-15 05:20:00,"998 Center St, San Francisco, CA 94016"
236905,Lightning Charging Cable,1,14.95,2019-08-21 15:22:00,"705 West St, Los Angeles, CA 90001"
236906,Lightning Charging Cable,1,14.95,2019-08-14 19:46:00,"39 Main St, Atlanta, GA 30301"
236907,Wired Headphones,1,11.99,2019-08-24 18:09:00,"865 Jefferson St, San Francisco, CA 94016"
236908,AAA Batteries (4-pack),2,2.99,2019-08-16 14:13:00,"851 Madison St, Los Angeles, CA 90001"
236909,AAA Batteries (4-pack),4,2.99,2019-08-01 09:42:00,"912 Wilson St, Boston, MA 02215"
236910,USB-C Charging Cable,1,11.95,2019-08-17 03:33:00,"744 5th St, New York City, NY 10001"
236911,AA Batteries (4-pack),1,3.84,2019-08-27 16:27:00,"398 Cherry St, Austin, TX 73301"
236912,Lightning Charging Cable,1,14.95,2019-08-18 19:00:00,"682 Dogwood St, San Francisco, CA 94016"
236913,AAA Batteries (4-pack),1,2.99,2019-08-13 22:29:00,"712 South St, Boston, MA 02215"
236914,AAA Batteries (4-pack),1,2.99,2019-08-23 11:59:00,"87 Adams St, Portland, OR 97035"
236915,Wired Headphones,1,11.99,2019-08-17 11:06:00,"272 Ridge St, San Francisco, CA 94016"
236916,Wired Headphones,1,11.99,2019-08-31 07:58:00,"474 Cedar St, Austin, TX 73301"
236917,ThinkPad Laptop,1,999.99,2019-08-24 13:28:00,"847 Highland St, Portland, OR 97035"
236918,Lightning Charging Cable,1,14.95,2019-08-04 10:12:00,"180 Main St, Atlanta, GA 30301"
236919,AA Batteries (4-pack),2,3.84,2019-08-28 20:59:00,"30 Elm St, Atlanta, GA 30301"
236920,Wired Headphones,1,11.99,2019-08-10 11:35:00,"673 1st St, New York City, NY 10001"
236921,Vareebadd Phone,1,400.0,2019-08-10 12:45:00,"309 1st St, San Francisco, CA 94016"
236922,Wired Headphones,1,11.99,2019-08-12 09:39:00,"346 Wilson St, New York City, NY 10001"
236923,AAA Batteries (4-pack),2,2.99,2019-08-27 15:55:00,"306 6th St, Los Angeles, CA 90001"
236924,20in Monitor,1,109.99,2019-08-29 16:39:00,"752 Willow St, Los Angeles, CA 90001"
236925,Wired Headphones,1,11.99,2019-08-08 21:32:00,"559 Cedar St, San Francisco, CA 94016"
