Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
194136,Wired Headphones,1,11.99,2019-05-23 19:58:00,"702 14th St, Dallas, TX 75001"
194137,27in FHD Monitor,1,149.99,2019-05-14 04:13:00,"666 Adams St, San Francisco, CA 94016"
194138,Lightning Charging Cable,1,14.95,2019-05-01 21:55:00,"259 Center St, San Francisco, CA 94016"
194139,Apple Airpods Headphones,1,150.0,2019-05-12 23:13:00,"362 2nd St, San Francisco, CA 94016"
194140,Lightning Charging Cable,1,14.95,2019-05-07 23:57:00,"870 4th St, Austin, TX 73301"
194141,Wired Headphones,1,11.99,2019-05-13 14:09:00,"807 Highland St, Boston, MA 02215"
194142,27in FHD Monitor,1,149.99,2019-05-11 19:08:00,"48 Hickory St, Los Angeles, CA 90001"
194143,Apple Airpods Headphones,1,150.0,2019-05-09 21:58:00,"87 Park St, San Francisco, CA 94016"
194144,USB-C Charging Cable,1,11.95,2019-05-11 20:12:00,"550 5th St, Portland, OR 97035"
194145,AA Batteries (4-pack),1,3.84,2019-05-23 12:27:00,"393 South St, New York City, NY 10001"
194146,AAA Batteries (4-pack),2,2.99,2019-05-23 20:31:00,"164 Maple St, Atlanta, GA 30301"
194147,Flatscreen TV,1,300.0,2019-05-18 10:18:00,"963 2nd St, New York City, NY 10001"
194148,27in 4K Gaming Monitor,1,389.99,2019-05-21 07:37:00,"312 Church St, San Francisco, CA 94016"
194149,27in FHD Monitor,1,149.99,2019-05-23 21:32:00,"585 8th St, San Francisco, CA 94016"
194150,Google Phone,1,600.0,2019-05-04 20:34:00,"35 Willow St, Atlanta, GA 30301"
194151,AA Batteries (4-pack),1,3.84,2019-05-28 23:03:00,"660 12th St, Los Angeles, CA 90001"
194152,USB-C Charging Cable,1,11.95,2019-05-06 11:27:00,"859 Park St, Dallas, TX 75001"
194153,iPhone,1,700.0,2019-05-12 11:11:00,"274 Sunset St, New York City, NY 10001"
194154,Bose SoundSport Headphones,1,99.99,2019-05-20 10:38:00,"33 Wilson St, Austin, TX 73301"
194155,Apple Airpods Headphones,1,150.0,2019-05-22 10:53:00,"50 11th St, San Francisco, CA 94016"
194156,Macbook Pro Laptop,1,1700.0,2019-05-20 18:32:00,"67 12th St, Boston, MA 02215"
194157,AA Batteries (4-pack),1,3.84,2019-05-30 00:21:00,"622 West St, Dallas, TX 75001"
194158,Lightning Charging Cable,1,14.95,2019-05-13 15:47:00,"667 Jefferson St, Portland, OR 97035"
194159,Lightning Charging Cable,1,14.95,2019-05-24 07:30:00,"976 1st St, Portland, OR 97035"
194160,Bose SoundSport Headphones,1,99.99,2019-05-29 15:23:00,"31 Main St, Austin, TX 73301"
194161,Bose SoundSport Headphones,1,99.99,2019-05-31 10:46:00,"643 Jackson St, Los Angeles, CA 90001"
194162,AA Batteries (4-pack),1,3.84,2019-05-07 23:12:00,"956 Main St, Dallas, TX 75001"
194163,20in Monitor,1,109.99,2019-05-03 12:51:00,"268 River St, Atlanta, GA 30301"
194164,34in Ultrawide Monitor,1,379.99,2019-05-28 14:00:00,"755 Dogwood St, New York City, NY 10001"
194165,Apple Airpods Headphones,1,150.0,2019-05-29 20:16:00,"725 Church St, San Francisco, CA 94016"
194166,Macbook Pro Laptop,1,1700.0,2019-05-06 13:30:00,"435 North St, San Francisco, CA 94016"
194167,AA Batteries (4-pack),1,3.84,2019-05-24 22:36:00,"187 Dogwood St, San Francisco, CA 94016"
194168,USB-C Charging Cable,2,11.95,2019-05-20 13:16:00,"583 12th St, Portland, OR 97035"
194169,USB-C Charging Cable,1,11.95,2019-05-01 18:01:00,"49 Lake St, Atlanta, GA 30301"
194170,Google Phone,1,600.0,2019-05-30 12:30:00,"711 Maple St, San Francisco, CA 94016"
194170,USB-C Charging Cable,2,11.95,2019-05-30 12:30:00,"711 Maple St, San Francisco, CA 94016"
194171,Vareebadd Phone,1,400.0,2019-05-06 15:18:00,"498 Elm St, Atlanta, GA 30301"
194172,USB-C Charging Cable,2,11.95,2019-05-08 09:21:00,"728 5th St, San Francisco, CA 94016"
194173,USB-C Charging Cable,1,11.95,2019-05-30 14:09:00,"960 Lakeview St, Portland, OR 97035"
194174,iPhone,1,700.0,2019-05-04 23:08:00,"37 North St, Seattle, WA 98101"
194174,Lightning Charging Cable,1,14.95,2019-05-04 23:08:00,"37 North St, Seattle, WA 98101"
194174,Wired Headphones,2,11.99,2019-05-04 23:08:00,"37 North St, Seattle, WA 98101"
194175,20in Monitor,1,109.99,2019-05-26 17:08:00,"651 Cedar St, Austin, TX 73301"
194176,AA Batteries (4-pack),1,3.84,2019-05-05 18:30:00,"154 Center St, San Francisco, CA 94016"
194177,Apple Airpods Headphones,1,150.0,2019-05-22 20:51:00,"2 Highland St, New York City, NY 10001"
194178,Lightning Charging Cable,1,14.95,2019-05-15 07:35:00,"441 Dogwood St, New York City, NY 10001"
194179,Flatscreen TV,1,300.0,2019-05-10 22:51:00,"143 Spruce St, Boston, MA 02215"
194179,AAA Batteries (4-pack),2,2.99,2019-05-10 22:51:00,"143 Spruce St, Boston, MA 02215"
194180,Bose SoundSport Headphones,1,99.99,2019-05-06 17:21:00,"909 Ridge St, San Francisco, CA 94016"
194181,Macbook Pro Laptop,1,1700.0,2019-05-21 21:50:00,"99 Jefferson St, New York City, NY 10001"
194182,Lightning Charging Cable,1,14.95,2019-05-22 12:11:00,"272 11th St, Los Angeles, CA 90001"
194183,USB-C Charging Cable,1,11.95,2019-05-20 16:48:00,"669 Lakeview St, Dallas, TX 75001"
194184,Lightning Charging Cable,1,14.95,2019-05-18 10:57:00,"709 Center St, Dallas, TX 75001"
194185,Google Phone,1,600.0,2019-05-05 20:34:00,"709 West St, San Francisco, CA 94016"
194186,iPhone,1,700.0,2019-05-10 22:44:00,"495 Wilson St, Seattle, WA 98101"
194187,Macbook Pro Laptop,1,1700.0,2019-05-09 18:06:00,"227 Hickory St, San Francisco, CA 94016"
194188,Apple Airpods Headphones,1,150.0,2019-05-26 11:17:00,"622 Chestnut St, Los Angeles, CA 90001"
194189,AAA Batteries (4-pack),1,2.99,2019-05-20 18:34:00,"684 Ridge St, New York City, NY 10001"
194190,27in FHD Monitor,1,149.99,2019-05-05 12:29:00,"184 Jefferson St, New York City, NY 10001"
194191,27in 4K Gaming Monitor,1,389.99,2019-05-22 10:20:00,"576 Willow St, San Francisco, CA 94016"
194192,Wired Headphones,1,11.99,2019-05-14 18:00:00,"137 Jackson St, San Francisco, CA 94016"
194192,Bose SoundSport Headphones,1,99.99,2019-05-14 18:00:00,"137 Jackson St, San Francisco, CA 94016"
194193,Bose SoundSport Headphones,1,99.99,2019-05-04 11:32:00,"613 Sunset St, New York City, NY 10001"
194194,Wired Headphones,1,11.99,2019-05-14 19:38:00,"110 Jackson St, Seattle, WA 98101"
194195,AAA Batteries (4-pack),1,2.99,2019-05-06 10:01:00,"996 Jefferson St, Los Angeles, CA 90001"
194196,Wired Headphones,1,11.99,2019-05-29 21:27:00,"741 Walnut St, Boston, MA 02215"
194197,AA Batteries (4-pack),3,3.84,2019-05-28 20:20:00,"523 Spruce St, Los Angeles, CA 90001"
194198,Lightning Charging Cable,1,14.95,2019-05-03 21:24:00,"370 10th St, Los Angeles, CA 90001"
194199,Lightning Charging Cable,1,14.95,2019-05-18 11:51:00,"597 12th St, Seattle, WA 98101"
194200,AA Batteries (4-pack),1,3.84,2019-05-22 20:33:00,"491 9th St, San Francisco, CA 94016"
194201,USB-C Charging Cable,1,11.95,2019-05-03 17:06:00,"298 6th St, Portland, OR 97035"
194202,Apple Airpods Headphones,1,150.0,2019-05-25 13:22:00,"341 4th St, Seattle, WA 98101"
194203,iPhone,1,700.0,2019-05-10 16:38:00,"339 Cedar St, Portland, OR 97035"
194203,Lightning Charging Cable,1,14.95,2019-05-10 16:38:00,"339 Cedar St, Portland, OR 97035"
194204,iPhone,1,700.0,2019-05-07 21:18:00,"53 Highland St, Portland, OR 97035"
194205,iPhone,1,700.0,2019-05-26 20:35:00,"920 Madison St, San Francisco, CA 94016"
194205,Wired Headphones,1,11.99,2019-05-26 20:35:00,"920 Madison St, San Francisco, CA 94016"
194206,AA Batteries (4-pack),1,3.84,2019-05-29 14:52:00,"853 Ridge St, Austin, TX 73301"
194207,USB-C Charging Cable,1,11.95,2019-05-04 10:38:00,"728 Walnut St, New York City, NY 10001"
194208,Apple Airpods Headphones,1,150.0,2019-05-16 10:40:00,"203 Madison St, Boston, MA 02215"
194209,ThinkPad Laptop,1,999.99,2019-05-09 21:06:00,"800 Sunset St, Dallas, TX 75001"
194210,AAA Batteries (4-pack),2,2.99,2019-05-23 18:37:00,"728 Dogwood St, New York City, NY 10001"
194211,Lightning Charging Cable,1,14.95,2019-05-08 13:40:00,"107 Jackson St, Los Angeles, CA 90001"
194212,LG Washing Machine,1,600.0,2019-05-22 20:40:00,"665 2nd St, Portland, ME 04101"
194213,Google Phone,1,600.0,2019-05-09 10:18:00,"941 7th St, Dallas, TX 75001"
194214,AAA Batteries (4-pack),4,2.99,2019-05-05 09:21:00,"866 9th St, Los Angeles, CA 90001"
194215,AAA Batteries (4-pack),1,2.99,2019-05-16 23:11:00,"795 Pine St, Boston, MA 02215"
194216,Vareebadd Phone,1,400.0,2019-05-26 15:02:00,"972 7th St, New York City, NY 10001"
194217,Flatscreen TV,1,300.0,2019-05-11 19:50:00,"562 13th St, New York City, NY 10001"
194218,ThinkPad Laptop,1,999.99,2019-05-31 14:38:00,"981 Washington St, Boston, MA 02215"
194219,Lightning Charging Cable,2,14.95,2019-05-31 06:45:00,"276 Walnut St, San Francisco, CA 94016"
194220,Bose SoundSport Headphones,1,99.99,2019-05-24 23:47:00,"990 10th St, Austin, TX 73301"
194221,27in 4K Gaming Monitor,1,389.99,2019-05-23 09:59:00,"431 8th St, Los Angeles, CA 90001"
194222,AA Batteries (4-pack),2,3.84,2019-05-14 16:02:00,"297 Johnson St, San Francisco, CA 94016"
194223,Flatscreen TV,1,300.0,2019-05-16 04:53:00,"228 Wilson St, Portland, ME 04101"
194224,20in Monitor,1,109.99,2019-05-27 16:25:00,"360 Highland St, San Francisco, CA 94016"
194225,Bose SoundSport Headphones,1,99.99,2019-05-09 17:22:00,"958 Maple St, Boston, MA 02215"
194226,USB-C Charging Cable,1,11.95,2019-05-16 00:10:00,"883 Sunset St, New York City, NY 10001"
194227,AAA Batteries (4-pack),1,2.99,2019-05-29 19:36:00,"680 Johnson St, New York City, NY 10001"
194228,iPhone,1,700.0,2019-05-20 11:52:00,"558 1st St, New York City, NY 10001"
194229,Vareebadd Phone,1,400.0,2019-05-09 18:22:00,"815 Chestnut St, New York City, NY 10001"
194230,USB-C Charging Cable,1,11.95,2019-05-30 20:03:00,"605 Hickory St, San Francisco, CA 94016"
194231,Wired Headphones,1,11.99,2019-05-02 13:41:00,"949 10th St, Portland, OR 97035"
194232,27in 4K Gaming Monitor,1,389.99,2019-05-07 07:53:00,"145 9th St, New York City, NY 10001"
194233,Apple Airpods Headphones,1,150.0,2019-05-04 17:16:00,"616 Sunset St, San Francisco, CA 94016"
194234,AA Batteries (4-pack),1,3.84,2019-05-04 17:21:00,"949 Cedar St, San Francisco, CA 94016"
194235,Apple Airpods Headphones,1,150.0,2019-05-16 12:51:00,"506 Chestnut St, Seattle, WA 98101"
194236,USB-C Charging Cable,1,11.95,2019-05-16 16:44:00,"95 7th St, Seattle, WA 98101"
194237,USB-C Charging Cable,1,11.95,2019-05-29 16:29:00,"342 8th St, Austin, TX 73301"
194238,27in FHD Monitor,1,149.99,2019-05-14 13:11:00,"816 Forest St, San Francisco, CA 94016"
194239,USB-C Charging Cable,1,11.95,2019-05-17 20:22:00,"349 Walnut St, San Francisco, CA 94016"
194240,USB-C Charging Cable,1,11.95,2019-05-21 20:36:00,"909 11th St, New York City, NY 10001"
194241,USB-C Charging Cable,1,11.95,2019-05-16 13:55:00,"104 South St, New York City, NY 10001"
194242,20in Monitor,1,109.99,2019-05-24 20:18:00,"252 Johnson St, San Francisco, CA 94016"
194243,Apple Airpods Headphones,1,150.0,2019-05-06 21:33:00,"206 Forest St, Los Angeles, CA 90001"
194244,Wired Headphones,1,11.99,2019-05-18 12:04:00,"610 Ridge St, Portland, OR 97035"
194245,Macbook Pro Laptop,1,1700.0,2019-05-26 16:50:00,"93 Hickory St, Los Angeles, CA 90001"
194246,27in 4K Gaming Monitor,1,389.99,2019-05-10 17:34:00,"675 Main St, San Francisco, CA 94016"
194247,USB-C Charging Cable,1,11.95,2019-05-23 17:26:00,"661 Sunset St, Los Angeles, CA 90001"
194248,AA Batteries (4-pack),2,3.84,2019-05-04 11:56:00,"484 6th St, San Francisco, CA 94016"
194249,AAA Batteries (4-pack),1,2.99,2019-05-30 23:53:00,"400 Washington St, San Francisco, CA 94016"
194250,AAA Batteries (4-pack),1,2.99,2019-05-11 01:10:00,"991 Cherry St, Austin, TX 73301"
194251,Bose SoundSport Headphones,1,99.99,2019-05-17 22:25:00,"100 Washington St, Seattle, WA 98101"
194252,Apple Airpods Headphones,1,150.0,2019-05-09 08:53:00,"172 Elm St, New York City, NY 10001"
194253,iPhone,1,700.0,2019-05-07 09:42:00,"108 Adams St, Austin, TX 73301"
194253,Lightning Charging Cable,1,14.95,2019-05-07 09:42:00,"108 Adams St, Austin, TX 73301"
194253,Wired Headphones,1,11.99,2019-05-07 09:42:00,"108 Adams St, Austin, TX 73301"
194253,USB-C Charging Cable,1,11.95,2019-05-07 09:42:00,"108 Adams St, Austin, TX 73301"
194254,AAA Batteries (4-pack),1,2.99,2019-05-13 13:17:00,"899 Main St, San Francisco, CA 94016"
194255,AA Batteries (4-pack),1,3.84,2019-05-29 21:45:00,"127 Lake St, Austin, TX 73301"
194256,Bose SoundSport Headphones,1,99.99,2019-05-03 13:11:00,"89 Pine St, Dallas, TX 75001"
194257,27in 4K Gaming Monitor,1,389.99,2019-05-19 15:19:00,"317 Forest St, San Francisco, CA 94016"
194258,Macbook Pro Laptop,1,1700.0,2019-05-24 18:17:00,"454 12th St, New York City, NY 10001"
194259,USB-C Charging Cable,1,11.95,2019-05-28 16:24:00,"356 Park St, Los Angeles, CA 90001"
194260,Apple Airpods Headphones,1,150.0,2019-05-21 11:07:00,"252 Dogwood St, Los Angeles, CA 90001"
194261,Bose SoundSport Headphones,1,99.99,2019-05-14 16:48:00,"689 10th St, New York City, NY 10001"
194262,Wired Headphones,1,11.99,2019-05-04 20:50:00,"888 Hill St, Seattle, WA 98101"
194263,USB-C Charging Cable,2,11.95,2019-05-29 19:53:00,"865 Center St, Seattle, WA 98101"
194264,Wired Headphones,1,11.99,2019-05-28 23:01:00,"996 Johnson St, Portland, OR 97035"
194265,AAA Batteries (4-pack),1,2.99,2019-05-18 12:24:00,"65 Pine St, New York City, NY 10001"
194266,USB-C Charging Cable,1,11.95,2019-05-22 21:15:00,"187 Park St, Atlanta, GA 30301"
194267,27in 4K Gaming Monitor,1,389.99,2019-05-17 22:08:00,"299 Adams St, Atlanta, GA 30301"
194268,Lightning Charging Cable,1,14.95,2019-05-13 11:18:00,"711 10th St, Austin, TX 73301"
194269,Lightning Charging Cable,1,14.95,2019-05-08 13:03:00,"750 Pine St, Los Angeles, CA 90001"
194270,27in FHD Monitor,1,149.99,2019-05-30 19:20:00,"902 Cherry St, New York City, NY 10001"
194271,Wired Headphones,1,11.99,2019-05-28 22:37:00,"673 Jackson St, Los Angeles, CA 90001"
194272,Apple Airpods Headphones,1,150.0,2019-05-06 14:23:00,"817 2nd St, Los Angeles, CA 90001"
194273,AAA Batteries (4-pack),4,2.99,2019-05-22 20:14:00,"789 Cherry St, Seattle, WA 98101"
194274,AA Batteries (4-pack),1,3.84,2019-05-04 11:04:00,"626 Spruce St, Los Angeles, CA 90001"
194275,Lightning Charging Cable,1,14.95,2019-05-14 17:49:00,"258 4th St, Dallas, TX 75001"
194276,34in Ultrawide Monitor,1,379.99,2019-05-02 17:21:00,"632 Church St, New York City, NY 10001"
194277,27in FHD Monitor,1,149.99,2019-05-10 09:41:00,"751 8th St, New York City, NY 10001"
194278,20in Monitor,1,109.99,2019-05-18 21:27:00,"553 Walnut St, Portland, ME 04101"
194279,USB-C Charging Cable,1,11.95,2019-05-06 15:51:00,"739 Center St, Los Angeles, CA 90001"
194280,AA Batteries (4-pack),1,3.84,2019-05-08 09:20:00,"905 7th St, New York City, NY 10001"
194281,Lightning Charging Cable,1,14.95,2019-05-13 12:08:00,"71 Adams St, Boston, MA 02215"
194282,34in Ultrawide Monitor,1,379.99,2019-05-25 06:32:00,"319 Walnut St, Boston, MA 02215"
194283,USB-C Charging Cable,1,11.95,2019-05-13 19:09:00,"395 5th St, San Francisco, CA 94016"
194284,Apple Airpods Headphones,1,150.0,2019-05-21 09:46:00,"345 Spruce St, Seattle, WA 98101"
194285,Apple Airpods Headphones,1,150.0,2019-05-30 22:18:00,"838 Elm St, San Francisco, CA 94016"
194286,20in Monitor,1,109.99,2019-05-20 10:17:00,"629 Washington St, Dallas, TX 75001"
194287,Apple Airpods Headphones,1,150.0,2019-05-12 21:04:00,"899 Elm St, Seattle, WA 98101"
194288,AA Batteries (4-pack),1,3.84,2019-05-25 20:16:00,"164 4th St, Los Angeles, CA 90001"
194289,iPhone,1,700.0,2019-05-28 21:05:00,"974 Cedar St, Dallas, TX 75001"
194290,Lightning Charging Cable,1,14.95,2019-05-01 17:00:00,"884 West St, Los Angeles, CA 90001"
194291,Apple Airpods Headphones,1,150.0,2019-05-23 07:54:00,"589 Walnut St, Seattle, WA 98101"
194292,USB-C Charging Cable,1,11.95,2019-05-27 11:19:00,"223 Maple St, San Francisco, CA 94016"
194293,34in Ultrawide Monitor,1,379.99,2019-05-16 19:09:00,"910 Madison St, Boston, MA 02215"
194294,Macbook Pro Laptop,1,1700.0,2019-05-31 20:44:00,"365 Ridge St, New York City, NY 10001"
194294,Bose SoundSport Headphones,1,99.99,2019-05-31 20:44:00,"365 Ridge St, New York City, NY 10001"
194295,Wired Headphones,1,11.99,2019-05-20 21:02:00,"547 9th St, Atlanta, GA 30301"
194296,AAA Batteries (4-pack),1,2.99,2019-05-24 16:59:00,"678 Chestnut St, New York City, NY 10001"
194297,Lightning Charging Cable,1,14.95,2019-05-29 13:20:00,"779 Washington St, San Francisco, CA 94016"
194298,Lightning Charging Cable,1,14.95,2019-05-14 20:28:00,"628 Jefferson St, Seattle, WA 98101"
194299,USB-C Charging Cable,1,11.95,2019-05-08 21:21:00,"826 Dogwood St, Seattle, WA 98101"
194300,Bose SoundSport Headphones,1,99.99,2019-05-12 10:06:00,"989 Hill St, New York City, NY 10001"
194301,Wired Headphones,1,11.99,2019-05-10 18:17:00,"397 Cedar St, Los Angeles, CA 90001"
194302,Apple Airpods Headphones,1,150.0,2019-05-06 05:41:00,"834 Adams St, San Francisco, CA 94016"
194303,iPhone,1,700.0,2019-05-07 19:31:00,"596 West St, New York City, NY 10001"
194304,LG Dryer,1,600.0,2019-05-27 16:59:00,"796 West St, Dallas, TX 75001"
194305,AAA Batteries (4-pack),4,2.99,2019-05-25 11:04:00,"818 Wilson St, Los Angeles, CA 90001"
194306,Bose SoundSport Headphones,1,99.99,2019-05-28 14:49:00,"918 1st St, San Francisco, CA 94016"
194307,Macbook Pro Laptop,1,1700.0,2019-05-25 15:30:00,"300 Elm St, San Francisco, CA 94016"
194308,USB-C Charging Cable,1,11.95,2019-05-18 08:02:00,"980 Willow St, Los Angeles, CA 90001"
194309,27in 4K Gaming Monitor,1,389.99,2019-05-14 18:28:00,"450 Church St, Atlanta, GA 30301"
194310,AA Batteries (4-pack),2,3.84,2019-05-05 09:57:00,"126 Church St, Seattle, WA 98101"
194311,Apple Airpods Headphones,1,150.0,2019-05-19 12:06:00,"631 14th St, New York City, NY 10001"
194312,AAA Batteries (4-pack),1,2.99,2019-05-08 19:09:00,"658 Church St, Portland, OR 97035"
194313,Wired Headphones,1,11.99,2019-05-30 18:24:00,"39 5th St, Seattle, WA 98101"
194314,Google Phone,1,600.0,2019-05-04 11:11:00,"941 8th St, New York City, NY 10001"
194314,USB-C Charging Cable,1,11.95,2019-05-04 11:11:00,"941 8th St, New York City, NY 10001"
194314,Wired Headphones,1,11.99,2019-05-04 11:11:00,"941 8th St, New York City, NY 10001"
194315,iPhone,1,700.0,2019-05-16 00:50:00,"2 Center St, Austin, TX 73301"
194316,34in Ultrawide Monitor,1,379.99,2019-05-20 15:06:00,"663 Elm St, Los Angeles, CA 90001"
194317,Flatscreen TV,1,300.0,2019-05-31 21:30:00,"493 Lincoln St, New York City, NY 10001"
194318,AA Batteries (4-pack),1,3.84,2019-05-18 21:53:00,"342 1st St, San Francisco, CA 94016"
194319,AAA Batteries (4-pack),1,2.99,2019-05-14 21:00:00,"68 12th St, Seattle, WA 98101"
194320,iPhone,1,700.0,2019-05-17 05:53:00,"180 Adams St, New York City, NY 10001"
194320,Lightning Charging Cable,1,14.95,2019-05-17 05:53:00,"180 Adams St, New York City, NY 10001"
194321,LG Washing Machine,1,600.0,2019-05-14 06:59:00,"761 Lakeview St, Portland, OR 97035"
194322,Bose SoundSport Headphones,1,99.99,2019-05-10 10:58:00,"793 5th St, Boston, MA 02215"
194323,Apple Airpods Headphones,1,150.0,2019-05-08 14:48:00,"185 River St, Austin, TX 73301"
194324,Wired Headphones,1,11.99,2019-05-11 08:39:00,"141 1st St, Boston, MA 02215"
194325,Wired Headphones,1,11.99,2019-05-23 18:18:00,"960 Park St, San Francisco, CA 94016"
194326,AA Batteries (4-pack),1,3.84,2019-05-14 21:37:00,"428 13th St, Boston, MA 02215"
194327,iPhone,1,700.0,2019-05-10 17:42:00,"984 6th St, Austin, TX 73301"
194328,LG Dryer,1,600.0,2019-05-31 14:01:00,"844 Cedar St, Atlanta, GA 30301"
194329,AAA Batteries (4-pack),1,2.99,2019-05-22 14:15:00,"515 Church St, San Francisco, CA 94016"
194330,Wired Headphones,1,11.99,2019-05-25 22:35:00,"273 Walnut St, San Francisco, CA 94016"
194331,USB-C Charging Cable,1,11.95,2019-05-17 20:35:00,"526 Lake St, Boston, MA 02215"
194332,Lightning Charging Cable,1,14.95,2019-05-27 15:10:00,"912 Willow St, San Francisco, CA 94016"
194333,Google Phone,1,600.0,2019-05-23 21:40:00,"383 2nd St, Portland, OR 97035"
194334,AA Batteries (4-pack),1,3.84,2019-05-04 15:48:00,"494 2nd St, Atlanta, GA 30301"
194335,Macbook Pro Laptop,1,1700.0,2019-05-16 12:05:00,"53 Ridge St, Portland, OR 97035"
194336,Wired Headphones,1,11.99,2019-05-30 05:04:00,"361 11th St, Los Angeles, CA 90001"
194337,34in Ultrawide Monitor,1,379.99,2019-05-30 12:45:00,"176 7th St, Atlanta, GA 30301"
194338,AA Batteries (4-pack),1,3.84,2019-05-01 16:38:00,"139 11th St, New York City, NY 10001"
194339,27in 4K Gaming Monitor,1,389.99,2019-05-04 14:57:00,"910 Lincoln St, New York City, NY 10001"
194340,USB-C Charging Cable,1,11.95,2019-05-22 17:35:00,"597 Washington St, San Francisco, CA 94016"
194341,20in Monitor,1,109.99,2019-05-21 11:30:00,"659 Highland St, Atlanta, GA 30301"
194342,27in 4K Gaming Monitor,1,389.99,2019-05-23 17:01:00,"460 Wilson St, Los Angeles, CA 90001"
