Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
209945,AA Batteries (4-pack),1,3.84,2019-06-28 08:53:00,"211 12th St, San Francisco, CA 94016"
209946,Google Phone,1,600.0,2019-06-28 22:13:00,"66 Cherry St, San Francisco, CA 94016"
209947,Apple Airpods Headphones,1,150.0,2019-06-06 22:41:00,"7 Lakeview St, San Francisco, CA 94016"
209948,Macbook Pro Laptop,1,1700.0,2019-06-09 01:48:00,"101 Spruce St, Atlanta, GA 30301"
209949,Google Phone,1,600.0,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016"
209949,USB-C Charging Cable,1,11.95,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016"
209950,Wired Headphones,2,11.99,2019-06-01 18:03:00,"689 Walnut St, Los Angeles, CA 90001"
209951,27in 4K Gaming Monitor,1,389.99,2019-06-30 13:04:00,"998 Johnson St, New York City, NY 10001"
209952,20in Monitor,1,109.99,2019-06-26 17:48:00,"314 Willow St, Dallas, TX 75001"
209953,Google Phone,1,600.0,2019-06-16 16:59:00,"753 6th St, Dallas, TX 75001"
209954,iPhone,1,700.0,2019-06-16 07:21:00,"599 2nd St, San Francisco, CA 94016"
209955,AA Batteries (4-pack),1,3.84,2019-06-15 21:25:00,"549 2nd St, Atlanta, GA 30301"
209956,AA Batteries (4-pack),2,3.84,2019-06-26 15:23:00,"910 Jackson St, Seattle, WA 98101"
209957,AA Batteries (4-pack),1,3.84,2019-06-13 12:23:00,"545 Dogwood St, Los Angeles, CA 90001"
209958,Wired Headphones,1,11.99,2019-06-06 12:09:00,"326 Hickory St, Los Angeles, CA 90001"
209959,USB-C Charging Cable,1,11.95,2019-06-01 15:48:00,"88 River St, Atlanta, GA 30301"
209960,USB-C Charging Cable,1,11.95,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001"
209960,AA Batteries (4-pack),1,3.84,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001"
209961,iPhone,1,700.0,2019-06-01 23:00:00,"482 South St, Austin, TX 73301"
209961,Lightning Charging Cable,1,14.95,2019-06-01 23:00:00,"482 South St, Austin, TX 73301"
209962,USB-C Charging Cable,1,11.95,2019-06-23 10:58:00,"441 Cherry St, New York City, NY 10001"
209963,Lightning Charging Cable,1,14.95,2019-06-13 18:58:00,"551 Hill St, Boston, MA 02215"
209964,USB-C Charging Cable,2,11.95,2019-06-11 14:30:00,"822 8th St, Los Angeles, CA 90001"
209965,20in Monitor,1,109.99,2019-06-24 14:00:00,"910 North St, San Francisco, CA 94016"
209966,Lightning Charging Cable,1,14.95,2019-06-20 09:46:00,"743 Adams St, New York City, NY 10001"
209967,AA Batteries (4-pack),2,3.84,2019-06-21 21:18:00,"584 Chestnut St, San Francisco, CA 94016"
209968,Apple Airpods Headphones,1,150.0,2019-06-23 13:06:00,"120 Church St, Dallas, TX 75001"
209969,Apple Airpods Headphones,1,150.0,2019-06-21 15:55:00,"133 Sunset St, Los Angeles, CA 90001"
209970,AAA Batteries (4-pack),1,2.99,2019-06-08 20:58:00,"181 Meadow St, Seattle, WA 98101"
209971,AA Batteries (4-pack),1,3.84,2019-06-22 15:11:00,"440 Maple St, Dallas, TX 75001"
209972,Wired Headphones,1,11.99,2019-06-14 17:09:00,"690 11th St, New York City, NY 10001"
209973,Bose SoundSport Headphones,1,99.99,2019-06-06 12:20:00,"658 Highland St, Austin, TX 73301"
209974,USB-C Charging Cable,1,11.95,2019-06-11 10:06:00,"555 9th St, New York City, NY 10001"
209975,AA Batteries (4-pack),3,3.84,2019-06-05 21:25:00,"152 Johnson St, New York City, NY 10001"
209976,Apple Airpods Headphones,1,150.0,2019-06-26 11:52:00,"966 Washington St, Atlanta, GA 30301"
209977,AA Batteries (4-pack),1,3.84,2019-06-01 06:28:00,"96 14th St, Los Angeles, CA 90001"
209978,Lightning Charging Cable,1,14.95,2019-06-05 13:50:00,"57 1st St, Los Angeles, CA 90001"
209979,USB-C Charging Cable,1,11.95,2019-06-24 09:42:00,"979 2nd St, San Francisco, CA 94016"
209980,Bose SoundSport Headphones,1,99.99,2019-06-28 20:28:00,"875 Forest St, New York City, NY 10001"
209981,iPhone,1,700.0,2019-06-05 19:25:00,"898 14th St, Los Angeles, CA 90001"
209982,27in 4K Gaming Monitor,1,389.99,2019-06-17 19:31:00,"315 Forest St, New York City, NY 10001"
209983,Macbook Pro Laptop,1,1700.0,2019-06-22 16:25:00,"702 Center St, Seattle, WA 98101"
209984,USB-C Charging Cable,1,11.95,2019-06-03 06:50:00,"36 7th St, Seattle, WA 98101"
209985,Apple Airpods Headphones,1,150.0,2019-06-05 22:18:00,"54 12th St, Portland, OR 97035"
209986,20in Monitor,1,109.99,2019-06-23 16:49:00,"11 Wilson St, New York City, NY 10001"
209987,AAA Batteries (4-pack),3,2.99,2019-06-03 03:22:00,"76 River St, Los Angeles, CA 90001"
209988,Wired Headphones,1,11.99,2019-06-27 18:04:00,"403 Main St, San Francisco, CA 94016"
209989,iPhone,1,700.0,2019-06-19 23:34:00,"285 8th St, Los Angeles, CA 90001"
209990,Google Phone,1,600.0,2019-06-16 20:31:00,"557 Wilson St, Austin, TX 73301"
209991,AAA Batteries (4-pack),1,2.99,2019-06-02 19:00:00,"835 Chestnut St, Boston, MA 02215"
209992,Apple Airpods Headphones,1,150.0,2019-06-21 07:51:00,"207 13th St, Boston, MA 02215"
209993,USB-C Charging Cable,1,11.95,2019-06-04 18:14:00,"810 Meadow St, Dallas, TX 75001"
209994,Lightning Charging Cable,1,14.95,2019-06-28 21:01:00,"679 Washington St, Boston, MA 02215"
209995,27in 4K Gaming Monitor,1,389.99,2019-06-13 19:16:00,"890 Washington St, Austin, TX 73301"
209996,Google Phone,1,600.0,2019-06-13 08:21:00,"965 Johnson St, Austin, TX 73301"
209997,AA Batteries (4-pack),1,3.84,2019-06-19 11:23:00,"594 Lake St, New York City, NY 10001"
209998,Bose SoundSport Headphones,1,99.99,2019-06-17 23:15:00,"988 Madison St, San Francisco, CA 94016"
209999,Bose SoundSport Headphones,1,99.99,2019-06-16 08:37:00,"949 10th St, Dallas, TX 75001"
210000,iPhone,1,700.0,2019-06-06 19:17:00,"534 Park St, Los Angeles, CA 90001"
210001,AA Batteries (4-pack),1,3.84,2019-06-22 12:47:00,"171 Madison St, Portland, OR 97035"
210002,AAA Batteries (4-pack),1,2.99,2019-06-26 13:28:00,"124 Park St, San Francisco, CA 94016"
210003,Bose SoundSport Headphones,1,99.99,2019-06-26 15:09:00,"928 West St, Boston, MA 02215"
210004,AAA Batteries (4-pack),1,2.99,2019-06-23 14:40:00,"868 8th St, San Francisco, CA 94016"
210005,AAA Batteries (4-pack),1,2.99,2019-06-12 19:53:00,"532 Willow St, Atlanta, GA 30301"
210006,Lightning Charging Cable,1,14.95,2019-06-21 19:02:00,"186 14th St, Boston, MA 02215"
210007,iPhone,1,700.0,2019-06-30 09:06:00,"133 Highland St, Dallas, TX 75001"
210008,27in FHD Monitor,1,149.99,2019-06-19 00:07:00,"433 14th St, Portland, OR 97035"
210009,Bose SoundSport Headphones,1,99.99,2019-06-29 09:24:00,"35 West St, Los Angeles, CA 90001"
210010,USB-C Charging Cable,1,11.95,2019-06-01 10:56:00,"469 Pine St, Austin, TX 73301"
210011,AA Batteries (4-pack),1,3.84,2019-06-13 15:10:00,"615 Forest St, Atlanta, GA 30301"
210012,34in Ultrawide Monitor,1,379.99,2019-06-04 17:21:00,"507 1st St, San Francisco, CA 94016"
210013,AA Batteries (4-pack),2,3.84,2019-06-17 17:27:00,"820 5th St, New York City, NY 10001"
210014,Wired Headphones,1,11.99,2019-06-28 17:08:00,"465 Meadow St, Portland, OR 97035"
210015,Wired Headphones,1,11.99,2019-06-06 18:12:00,"559 11th St, Atlanta, GA 30301"
210016,AA Batteries (4-pack),2,3.84,2019-06-22 22:17:00,"34 14th St, San Francisco, CA 94016"
210017,AAA Batteries (4-pack),1,2.99,2019-06-18 17:03:00,"624 Adams St, Atlanta, GA 30301"
210018,Lightning Charging Cable,1,14.95,2019-06-14 15:01:00,"684 Maple St, San Francisco, CA 94016"
210019,Lightning Charging Cable,1,14.95,2019-06-27 17:10:00,"505 Maple St, New York City, NY 10001"
210020,Apple Airpods Headphones,1,150.0,2019-06-26 15:02:00,"920 Washington St, Los Angeles, CA 90001"
210021,AAA Batteries (4-pack),1,2.99,2019-06-07 23:22:00,"627 Spruce St, Boston, MA 02215"
210022,Lightning Charging Cable,1,14.95,2019-06-29 08:19:00,"943 9th St, San Francisco, CA 94016"
210023,AA Batteries (4-pack),3,3.84,2019-06-12 21:24:00,"838 Dogwood St, Los Angeles, CA 90001"
210024,AAA Batteries (4-pack),1,2.99,2019-06-19 20:21:00,"649 7th St, Dallas, TX 75001"
210025,20in Monitor,1,109.99,2019-06-02 16:59:00,"940 14th St, New York City, NY 10001"
210026,Bose SoundSport Headphones,1,99.99,2019-06-12 13:42:00,"878 4th St, San Francisco, CA 94016"
210027,Macbook Pro Laptop,1,1700.0,2019-06-05 14:35:00,"763 2nd St, Los Angeles, CA 90001"
210028,27in FHD Monitor,1,149.99,2019-06-15 18:24:00,"297 12th St, Dallas, TX 75001"
210029,Bose SoundSport Headphones,1,99.99,2019-06-05 15:21:00,"509 4th St, Dallas, TX 75001"
210030,Macbook Pro Laptop,1,1700.0,2019-06-03 09:11:00,"479 Willow St, Los Angeles, CA 90001"
210031,AAA Batteries (4-pack),1,2.99,2019-06-08 11:01:00,"641 Lincoln St, Portland, OR 97035"
210032,AA Batteries (4-pack),1,3.84,2019-06-27 11:59:00,"569 4th St, Atlanta, GA 30301"
210033,AA Batteries (4-pack),2,3.84,2019-06-15 18:25:00,"749 North St, New York City, NY 10001"
210034,27in 4K Gaming Monitor,1,389.99,2019-06-14 18:07:00,"476 1st St, Atlanta, GA 30301"
210035,27in FHD Monitor,1,149.99,2019-06-30 14:02:00,"386 1st St, Dallas, TX 75001"
210036,AA Batteries (4-pack),1,3.84,2019-06-08 19:05:00,"598 Meadow St, Boston, MA 02215"
210037,AAA Batteries (4-pack),1,2.99,2019-06-26 09:53:00,"524 6th St, New York City, NY 10001"
210038,ThinkPad Laptop,1,999.99,2019-06-15 14:49:00,"443 Maple St, New York City, NY 10001"
210039,AAA Batteries (4-pack),1,2.99,2019-06-10 09:08:00,"988 Maple St, Dallas, TX 75001"
210040,AA Batteries (4-pack),1,3.84,2019-06-29 14:30:00,"711 1st St, San Francisco, CA 94016"
210041,27in FHD Monitor,1,149.99,2019-06-17 21:31:00,"225 West St, Atlanta, GA 30301"
210042,Flatscreen TV,1,300.0,2019-06-21 06:28:00,"325 Park St, Portland, OR 97035"
210043,Apple Airpods Headphones,1,150.0,2019-06-16 23:20:00,"395 Main St, Seattle, WA 98101"
210044,Apple Airpods Headphones,1,150.0,2019-06-14 00:28:00,"372 Spruce St, Portland, OR 97035"
210045,Bose SoundSport Headphones,1,99.99,2019-06-03 19:58:00,"287 Cedar St, Boston, MA 02215"
210046,Apple Airpods Headphones,1,150.0,2019-06-15 11:08:00,"816 1st St, San Francisco, CA 94016"
210047,34in Ultrawide Monitor,1,379.99,2019-06-06 18:53:00,"973 Lakeview St, San Francisco, CA 94016"
210048,Wired Headphones,1,11.99,2019-06-05 07:41:00,"314 Ridge St, San Francisco, CA 94016"
210049,ThinkPad Laptop,1,999.99,2019-06-20 18:20:00,"993 6th St, San Francisco, CA 94016"
210050,Bose SoundSport Headphones,1,99.99,2019-06-13 11:24:00,"271 13th St, New York City, NY 10001"
210051,iPhone,1,700.0,2019-06-11 16:15:00,"784 Pine St, Austin, TX 73301"
210052,USB-C Charging Cable,1,11.95,2019-06-18 14:01:00,"24 Main St, Seattle, WA 98101"
210053,Lightning Charging Cable,1,14.95,2019-06-04 11:55:00,"68 Lake St, Los Angeles, CA 90001"
210054,Lightning Charging Cable,1,14.95,2019-06-22 18:26:00,"175 6th St, Los Angeles, CA 90001"
210055,Apple Airpods Headphones,1,150.0,2019-06-17 20:00:00,"575 Wilson St, Portland, ME 04101"
210056,Macbook Pro Laptop,1,1700.0,2019-06-09 00:13:00,"171 Lakeview St, Seattle, WA 98101"
210057,AAA Batteries (4-pack),2,2.99,2019-06-19 09:23:00,"82 2nd St, Boston, MA 02215"
210058,Lightning Charging Cable,1,14.95,2019-06-12 14:17:00,"641 1st St, Austin, TX 73301"
210059,27in FHD Monitor,1,149.99,2019-06-06 18:50:00,"902 Hickory St, Los Angeles, CA 90001"
210060,USB-C Charging Cable,1,11.95,2019-06-06 20:24:00,"592 Elm St, Portland, OR 97035"
210061,Flatscreen TV,1,300.0,2019-06-28 23:36:00,"975 Elm St, San Francisco, CA 94016"
210062,AAA Batteries (4-pack),1,2.99,2019-06-04 14:37:00,"709 Church St, New York City, NY 10001"
210063,Lightning Charging Cable,1,14.95,2019-06-19 23:19:00,"77 Highland St, Atlanta, GA 30301"
210064,Lightning Charging Cable,1,14.95,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301"
210064,27in FHD Monitor,1,149.99,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301"
210065,Lightning Charging Cable,1,14.95,2019-06-20 15:11:00,"490 River St, San Francisco, CA 94016"
210066,iPhone,1,700.0,2019-06-07 12:07:00,"691 Cherry St, Dallas, TX 75001"
210067,Wired Headphones,1,11.99,2019-06-16 15:47:00,"471 Lincoln St, Los Angeles, CA 90001"
210068,AA Batteries (4-pack),1,3.84,2019-06-09 16:40:00,"868 6th St, San Francisco, CA 94016"
210069,Google Phone,1,600.0,2019-06-11 06:26:00,"743 2nd St, New York City, NY 10001"
210070,AAA Batteries (4-pack),1,2.99,2019-06-19 17:05:00,"977 Johnson St, San Francisco, CA 94016"
210071,Lightning Charging Cable,1,14.95,2019-06-10 17:31:00,"988 Pine St, Portland, OR 97035"
210072,AA Batteries (4-pack),2,3.84,2019-06-19 16:07:00,"921 4th St, San Francisco, CA 94016"
210073,Bose SoundSport Headphones,1,99.99,2019-06-14 17:21:00,"400 Johnson St, Dallas, TX 75001"
210074,AA Batteries (4-pack),2,3.84,2019-06-25 10:06:00,"794 Wilson St, Los Angeles, CA 90001"
210075,USB-C Charging Cable,1,11.95,2019-06-07 14:29:00,"216 Main St, Los Angeles, CA 90001"
210076,AA Batteries (4-pack),1,3.84,2019-06-16 22:58:00,"168 Washington St, New York City, NY 10001"
210077,Wired Headphones,1,11.99,2019-06-15 07:33:00,"357 8th St, San Francisco, CA 94016"
210078,ThinkPad Laptop,1,999.99,2019-06-08 17:12:00,"981 Chestnut St, Portland, OR 97035"
210079,LG Dryer,1,600.0,2019-06-10 16:48:00,"516 Park St, San Francisco, CA 94016"
210080,AAA Batteries (4-pack),1,2.99,2019-06-24 21:20:00,"280 Spruce St, Austin, TX 73301"
210081,Bose SoundSport Headphones,1,99.99,2019-06-01 21:29:00,"354 Dogwood St, Atlanta, GA 30301"
210082,USB-C Charging Cable,1,11.95,2019-06-02 15:26:00,"119 11th St, Los Angeles, CA 90001"
210083,Lightning Charging Cable,1,14.95,2019-06-05 09:51:00,"468 12th St, Boston, MA 02215"
210084,ThinkPad Laptop,1,999.99,2019-06-11 18:16:00,"696 Adams St, Los Angeles, CA 90001"
210085,27in FHD Monitor,1,149.99,2019-06-08 19:13:00,"425 13th St, Austin, TX 73301"
210086,34in Ultrawide Monitor,1,379.99,2019-06-02 21:09:00,"550 Lake St, San Francisco, CA 94016"
210087,Lightning Charging Cable,1,14.95,2019-06-30 12:11:00,"720 Dogwood St, San Francisco, CA 94016"
210088,Wired Headphones,1,11.99,2019-06-18 18:37:00,"619 7th St, Austin, TX 73301"
210089,USB-C Charging Cable,1,11.95,2019-06-24 19:10:00,"177 8th St, Los Angeles, CA 90001"
210090,AAA Batteries (4-pack),3,2.99,2019-06-29 15:43:00,"534 Johnson St, Portland, OR 97035"
210091,Macbook Pro Laptop,1,1700.0,2019-06-03 05:39:00,"238 5th St, San Francisco, CA 94016"
210092,USB-C Charging Cable,1,11.95,2019-06-02 19:52:00,"359 Jefferson St, San Francisco, CA 94016"
210093,Apple Airpods Headphones,1,150.0,2019-06-04 08:52:00,"2 Hill St, San Francisco, CA 94016"
210094,AAA Batteries (4-pack),1,2.99,2019-06-06 11:55:00,"968 2nd St, Austin, TX 73301"
210095,AAA Batteries (4-pack),2,2.99,2019-06-27 14:01:00,"930 North St, Atlanta, GA 30301"
210096,27in FHD Monitor,1,149.99,2019-06-10 10:17:00,"126 8th St, Atlanta, GA 30301"
210097,Lightning Charging Cable,1,14.95,2019-06-07 12:26:00,"399 Spruce St, Seattle, WA 98101"
210098,AAA Batteries (4-pack),1,2.99,2019-06-06 00:11:00,"587 Adams St, San Francisco, CA 94016"
210099,Lightning Charging Cable,2,14.95,2019-06-17 20:56:00,"362 Highland St, Seattle, WA 98101"
210100,Apple Airpods Headphones,1,150.0,2019-06-27 09:30:00,"550 7th St, New York City, NY 10001"
210101,Vareebadd Phone,1,400.0,2019-06-05 13:53:00,"944 Hickory St, Los Angeles, CA 90001"
210102,Wired Headphones,1,11.99,2019-06-17 09:05:00,"275 Forest St, San Francisco, CA 94016"
210103,Google Phone,1,600.0,2019-06-01 17:58:00,"626 12th St, Los Angeles, CA 90001"
210104,Bose SoundSport Headphones,1,99.99,2019-06-14 16:51:00,"324 Lake St, Los Angeles, CA 90001"
210105,AA Batteries (4-pack),3,3.84,2019-06-19 20:22:00,"445 11th St, Boston, MA 02215"
210106,Wired Headphones,2,11.99,2019-06-12 20:04:00,"531 Johnson St, Austin, TX 73301"
210107,Lightning Charging Cable,1,14.95,2019-06-13 07:19:00,"325 Jefferson St, Los Angeles, CA 90001"
210108,27in FHD Monitor,1,149.99,2019-06-25 12:37:00,"859 Center St, San Francisco, CA 94016"
210109,Lightning Charging Cable,1,14.95,2019-06-24 12:04:00,"820 West St, Boston, MA 02215"
210110,Apple Airpods Headphones,1,150.0,2019-06-13 18:26:00,"194 Hill St, Portland, OR 97035"
210111,Lightning Charging Cable,1,14.95,2019-06-12 20:58:00,"792 9th St, Boston, MA 02215"
210112,USB-C Charging Cable,1,11.95,2019-06-05 21:44:00,"838 Center St, San Francisco, CA 94016"
210113,USB-C Charging Cable,1,11.95,2019-06-30 18:44:00,"258 Hickory St, Seattle, WA 98101"
210114,Wired Headphones,1,11.99,2019-06-20 07:19:00,"559 Walnut St, San Francisco, CA 94016"
210115,Apple Airpods Headphones,1,150.0,2019-06-04 19:16:00,"85 6th St, Boston, MA 02215"
210116,Bose SoundSport Headphones,1,99.99,2019-06-13 21:52:00,"65 Elm St, San Francisco, CA 94016"
210117,Bose SoundSport Headphones,1,99.99,2019-06-25 17:23:00,"371 9th St, New York City, NY 10001"
210118,Bose SoundSport Headphones,1,99.99,2019-06-23 12:29:00,"208 1st St, San Francisco, CA 94016"
210119,Wired Headphones,2,11.99,2019-06-24 18:02:00,"800 River St, Los Angeles, CA 90001"
210120,AA Batteries (4-pack),1,3.84,2019-06-28 11:00:00,"316 Sunset St, Dallas, TX 75001"
210121,Wired Headphones,1,11.99,2019-06-10 17:13:00,"330 Lake St, Boston, MA 02215"
210122,AA Batteries (4-pack),1,3.84,2019-06-27 21:23:00,"448 Jefferson St, Dallas, TX 75001"
210123,AAA Batteries (4-pack),1,2.99,2019-06-01 22:36:00,"194 12th St, San Francisco, CA 94016"
210124,Wired Headphones,1,11.99,2019-06-13 10:16:00,"256 Washington St, Portland, ME 04101"
210125,Apple Airpods Headphones,1,150.0,2019-06-01 11:02:00,"889 Sunset St, Boston, MA 02215"
210126,20in Monitor,1,109.99,2019-06-21 18:51:00,"803 Pine St, Los Angeles, CA 90001"
210127,AA Batteries (4-pack),1,3.84,2019-06-15 11:23:00,"592 Jackson St, San Francisco, CA 94016"
210128,Lightning Charging Cable,1,14.95,2019-06-08 07:20:00,"880 Jackson St, New York City, NY 10001"
210129,USB-C Charging Cable,1,11.95,2019-06-11 12:13:00,"36 6th St, Atlanta, GA 30301"
210130,AAA Batteries (4-pack),5,2.99,2019-06-11 10:26:00,"714 Lincoln St, San Francisco, CA 94016"
210131,AA Batteries (4-pack),1,3.84,2019-06-29 10:16:00,"653 Maple St, San Francisco, CA 94016"
210132,Apple Airpods Headphones,2,150.0,2019-06-18 21:24:00,"127 5th St, San Francisco, CA 94016"
210133,AA Batteries (4-pack),2,3.84,2019-06-26 19:19:00,"712 Park St, Seattle, WA 98101"
210134,AA Batteries (4-pack),1,3.84,2019-06-17 11:40:00,"362 Chestnut St, Portland, OR 97035"
210135,Wired Headphones,2,11.99,2019-06-26 23:56:00,"557 Dogwood St, San Francisco, CA 94016"
210136,Wired Headphones,1,11.99,2019-06-12 22:13:00,"554 Dogwood St, Dallas, TX 75001"
210137,AA Batteries (4-pack),1,3.84,2019-06-18 20:05:00,"479 2nd St, Los Angeles, CA 90001"
210138,27in 4K Gaming Monitor,1,389.99,2019-06-25 17:58:00,"445 Wilson St, San Francisco, CA 94016"
210139,AA Batteries (4-pack),1,3.84,2019-06-02 20:55:00,"572 Elm St, Boston, MA 02215"
210140,AA Batteries (4-pack),1,3.84,2019-06-18 13:54:00,"746 Lincoln St, Los Angeles, CA 90001"
210141,Bose SoundSport Headphones,1,99.99,2019-06-15 18:45:00,"6 Lake St, Los Angeles, CA 90001"
210142,Flatscreen TV,1,300.0,2019-06-24 18:26:00,"669 7th St, San Francisco, CA 94016"
210143,Bose SoundSport Headphones,1,99.99,2019-06-25 10:05:00,"777 Ridge St, Atlanta, GA 30301"
210144,27in 4K Gaming Monitor,1,389.99,2019-06-17 15:19:00,"255 5th St, Portland, OR 97035"
210144,AA Batteries (4-pack),1,3.84,2019-06-17 15:19:00,"255 5th St, Portland, OR 97035"
210145,20in Monitor,1,109.99,2019-06-28 22:20:00,"860 Washington St, Atlanta, GA 30301"
210146,AA Batteries (4-pack),1,3.84,2019-06-25 20:20:00,"199 7th St, San Francisco, CA 94016"
210147,Bose SoundSport Headphones,1,99.99,2019-06-12 22:37:00,"144 Maple St, Austin, TX 73301"
210148,20in Monitor,1,109.99,2019-06-16 07:24:00,"710 Washington St, Atlanta, GA 30301"
210148,Wired Headphones,1,11.99,2019-06-16 07:24:00,"710 Washington St, Atlanta, GA 30301"
210149,USB-C Charging Cable,1,11.95,2019-06-14 17:09:00,"978 Walnut St, Atlanta, GA 30301"
210150,27in FHD Monitor,1,149.99,2019-06-11 13:10:00,"149 Pine St, San Francisco, CA 94016"
210151,USB-C Charging Cable,1,11.95,2019-06-10 21:51:00,"655 1st St, Los Angeles, CA 90001"
210152,AAA Batteries (4-pack),2,2.99,2019-06-20 22:11:00,"937 10th St, Portland, OR 97035"
210153,Lightning Charging Cable,2,14.95,2019-06-09 14:58:00,"305 Cherry St, New York City, NY 10001"
210154,iPhone,1,700.0,2019-06-02 16:07:00,"273 Madison St, New York City, NY 10001"
210155,AAA Batteries (4-pack),1,2.99,2019-06-08 18:33:00,"636 West St, New York City, NY 10001"
210156,USB-C Charging Cable,1,11.95,2019-06-02 11:37:00,"333 13th St, Los Angeles, CA 90001"
210157,AA Batteries (4-pack),1,3.84,2019-06-20 08:46:00,"697 West St, San Francisco, CA 94016"
210158,27in 4K Gaming Monitor,1,389.99,2019-06-12 11:50:00,"65 Hill St, San Francisco, CA 94016"
210159,Wired Headphones,1,11.99,2019-06-12 13:43:00,"488 Johnson St, Dallas, TX 75001"
210160,Macbook Pro Laptop,1,1700.0,2019-06-18 13:22:00,"711 Ridge St, New York City, NY 10001"
210161,Apple Airpods Headphones,1,150.0,2019-06-27 19:24:00,"549 5th St, Boston, MA 02215"
210162,Macbook Pro Laptop,1,1700.0,2019-06-20 21:02:00,"237 Maple St, Seattle, WA 98101"
210163,USB-C Charging Cable,1,11.95,2019-06-16 13:57:00,"584 Meadow St, San Francisco, CA 94016"
210164,AAA Batteries (4-pack),1,2.99,2019-06-06 20:05:00,"861 Walnut St, Portland, OR 97035"
210165,27in FHD Monitor,1,149.99,2019-06-18 16:43:00,"569 River St, Los Angeles, CA 90001"
210166,Bose SoundSport Headphones,1,99.99,2019-06-21 21:33:00,"883 Church St, Austin, TX 73301"
210167,Apple Airpods Headphones,1,150.0,2019-06-23 14:57:00,"433 13th St, Dallas, TX 75001"
210168,USB-C Charging Cable,1,11.95,2019-06-09 11:28:00,"690 West St, Seattle, WA 98101"
210169,AA Batteries (4-pack),1,3.84,2019-06-26 19:04:00,"890 7th St, San Francisco, CA 94016"
210170,Vareebadd Phone,1,400.0,2019-06-05 20:00:00,"405 Pine St, Seattle, WA 98101"
210171,Google Phone,1,600.0,2019-06-30 13:59:00,"503 Dogwood St, New York City, NY 10001"
210172,USB-C Charging Cable,1,11.95,2019-06-15 20:59:00,"661 Ridge St, New York City, NY 10001"
210173,20in Monitor,1,109.99,2019-06-29 02:07:00,"240 Sunset St, Boston, MA 02215"
210174,27in FHD Monitor,1,149.99,2019-06-05 15:22:00,"971 Madison St, San Francisco, CA 94016"
210175,AAA Batteries (4-pack),1,2.99,2019-06-26 13:56:00,"945 Lincoln St, Austin, TX 73301"
